dut,tb,seed,traffic_pattern,packet_type,packet_len,rect_w,rect_h,offered_load,num_flows,packet_gap_ns,ack_delay_ns,warmup_ns,measure_ns,avg_latency_ns,p95_latency_ns,p99_latency_ns,avg_completion_latency_ns,p95_completion_latency_ns,p99_completion_latency_ns,injected_flit_per_ns,injected_pkt_per_ns,throughput_flit_per_ns,throughput_pkt_per_ns,injected_packets,injected_flits,delivered_packets,delivered_flits,unexpected_core_flits,unexpected_top_flits,boundary_head_count,pending_heads,boundary_tail_count,pending_packets,status,log_file
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_unicast,unicast,3,1,1,1.000000,4,0,1,20000,50000,3.364,6.000,6.200,6.591,8.400,8.600,1.833320,0.611080,1.833340,0.611100,30554,91666,30555,91667,0,0,4,1,5,4,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_184106_772\perf_uniform_unicast_seed_12345_flows_4_gap_0_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_unicast,unicast,3,1,1,1.000000,4,0,1,20000,50000,2.700,3.600,3.600,6.700,7.600,7.600,2.000000,0.666640,2.000000,0.666640,33332,100000,33332,100000,0,0,4,0,4,4,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_184411_674\perf_uniform_unicast_seed_22345_flows_4_gap_0_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_unicast,unicast,3,1,1,0.230769,4,10,1,20000,50000,6.950,15.200,15.200,6.800,8.000,8.000,0.750000,0.250000,0.750000,0.250000,12500,37500,12500,37500,0,0,0,0,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_184729_163\perf_uniform_unicast_seed_12345_flows_4_gap_10_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_unicast,unicast,3,1,1,0.230769,4,10,1,20000,50000,7.350,15.200,15.200,7.200,9.600,9.600,0.750000,0.250000,0.750000,0.250000,12500,37500,12500,37500,0,0,0,0,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_184945_302\perf_uniform_unicast_seed_22345_flows_4_gap_10_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_unicast,unicast,3,1,1,0.130435,4,20,1,20000,50000,18.950,20.600,20.600,22.800,24.000,24.000,0.461520,0.153840,0.461520,0.153840,7692,23076,7692,23076,0,0,4,4,4,4,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_185204_365\perf_uniform_unicast_seed_12345_flows_4_gap_20_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_unicast,unicast,3,1,1,0.130435,4,20,1,20000,50000,19.350,21.600,21.600,23.200,25.600,25.600,0.461520,0.153840,0.461520,0.153840,7692,23076,7692,23076,0,0,4,4,4,4,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_185407_866\perf_uniform_unicast_seed_22345_flows_4_gap_20_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_unicast,unicast,3,1,1,0.069767,4,40,1,20000,50000,18.950,20.600,20.600,22.800,24.000,24.000,0.260880,0.086960,0.260880,0.086960,4348,13044,4348,13044,0,0,0,0,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_185616_793\perf_uniform_unicast_seed_12345_flows_4_gap_40_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_unicast,unicast,3,1,1,0.069767,4,40,1,20000,50000,19.350,21.600,21.600,23.200,25.600,25.600,0.260880,0.086960,0.260880,0.086960,4348,13044,4348,13044,0,0,0,0,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_185815_407\perf_uniform_unicast_seed_22345_flows_4_gap_40_ack_1.log"
