dut,tb,seed,traffic_pattern,packet_type,packet_len,rect_w,rect_h,offered_load,num_flows,packet_gap_ns,ack_delay_ns,warmup_ns,measure_ns,avg_latency_ns,p95_latency_ns,p99_latency_ns,avg_completion_latency_ns,p95_completion_latency_ns,p99_completion_latency_ns,injected_flit_per_ns,injected_pkt_per_ns,throughput_flit_per_ns,throughput_pkt_per_ns,injected_packets,injected_flits,delivered_packets,delivered_flits,unexpected_core_flits,unexpected_top_flits,boundary_head_count,pending_heads,boundary_tail_count,pending_packets,status,log_file
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_multicast,multicast,3,4,4,0.130435,1,20,1,20000,50000,16.400,20.000,20.000,24.000,24.000,24.000,0.115380,0.038460,1.846080,0.615360,1923,5769,30768,92304,0,0,16,16,16,1,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_205412_547\perf_uniform_multicast_seed_12345_flows_1_gap_20_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_multicast,multicast,3,4,4,0.130435,1,20,1,20000,50000,20.000,20.000,20.000,24.000,24.000,24.000,0.115380,0.038460,1.846080,0.615360,1923,5769,30768,92304,0,0,16,16,16,1,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_205603_299\perf_uniform_multicast_seed_22345_flows_1_gap_20_ack_1.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_multicast,multicast,3,4,4,0.130435,1,20,5,20000,50000,16.400,20.000,20.000,25.600,25.600,25.600,0.115380,0.038460,1.846080,0.615360,1923,5769,30768,92304,0,0,16,16,12,1,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_205751_836\perf_uniform_multicast_seed_12345_flows_1_gap_20_ack_5.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_multicast,multicast,3,4,4,0.130435,1,20,5,20000,50000,0.000,0.000,0.000,4.400,4.400,4.400,0.115380,0.038460,1.846080,0.615360,1923,5769,30768,92304,0,0,30768,16,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_205943_103\perf_uniform_multicast_seed_22345_flows_1_gap_20_ack_5.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_multicast,multicast,3,4,4,0.130435,1,20,10,20000,50000,0.000,0.000,0.000,10.800,11.200,11.200,0.098040,0.032680,1.568640,0.522880,1634,4902,26144,78432,0,0,26144,16,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_210131_030\perf_uniform_multicast_seed_12345_flows_1_gap_20_ack_10.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_multicast,multicast,3,4,4,0.130435,1,20,10,20000,50000,0.000,0.000,0.000,4.200,4.600,4.600,0.098040,0.032680,1.568640,0.522880,1634,4902,26144,78432,0,0,26144,16,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_210316_639\perf_uniform_multicast_seed_22345_flows_1_gap_20_ack_10.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,12345,uniform_multicast,multicast,3,4,4,0.130435,1,20,20,20000,50000,0.400,0.800,0.800,40.800,41.200,41.200,0.049500,0.016500,0.792000,0.264000,825,2475,13200,39600,0,0,9900,12,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_210503_441\perf_uniform_multicast_seed_12345_flows_1_gap_20_ack_20.log"
quadtree_and_mesh,quadtree_and_mesh_perf_tb,22345,uniform_multicast,multicast,3,4,4,0.130435,1,20,20,20000,50000,0.000,0.000,0.000,34.200,34.600,34.600,0.049500,0.016500,0.792000,0.264000,825,2475,13200,39600,0,0,13200,16,0,0,PASS,"D:\Asynchronous_NoC_Fat_Tree\sim\results\simulation\raw\perf\20260417_210646_808\perf_uniform_multicast_seed_22345_flows_1_gap_20_ack_20.log"
