port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
7,4704,4704,5260942,730051,730385,734357,734457,3.972000,4.306000
7,1091,1091,4443940,746050,746376,754928,755028,8.552000,8.878000
7,1728,1728,46c0942,793051,793385,801828,801928,8.443000,8.777000
7,2928,2928,4b70942,856051,856385,864932,865032,8.547000,8.881000
7,2976,2976,4ba0942,885051,885385,898783,898883,13.398000,13.732000
7,1056,1056,4420941,896051,896385,913128,913228,16.743000,17.077000
7,4320,4320,50e0941,1052051,1052385,1064599,1064699,12.214000,12.548000
7,1296,1296,4510941,1067051,1067385,1078924,1079024,11.539000,11.873000
7,672,672,42a0942,1077051,1077385,1089371,1089471,11.986000,12.320000
7,3713,3713,4e81942,1120007,1120333,1128791,1128891,8.458000,8.784000
7,3857,3857,4f11943,1069984,1070310,1152777,1152877,82.467000,82.793000
7,1824,1824,4720942,1185775,1186109,1226578,1226678,40.469000,40.803000
7,3696,3696,4e70943,1261051,1261385,1293662,1293762,32.277000,32.611000
7,384,384,4180942,1335051,1335385,1343870,1343970,8.485000,8.819000
7,3107,3107,4c23943,1364908,1365234,1371661,1371761,6.427000,6.753000
7,641,641,4281942,1462994,1463320,1471945,1472045,8.625000,8.951000
7,5424,5424,5530941,1482051,1482385,1490931,1491031,8.546000,8.880000
7,3888,3888,4f30941,1495051,1495385,1514010,1514110,18.625000,18.959000
7,6288,6288,5890942,1580051,1580385,1607911,1608011,27.526000,27.860000
7,6161,6161,5811943,1671047,1671373,1679724,1679824,8.351000,8.677000
7,4128,4128,5020943,1668051,1668385,1684544,1684644,16.159000,16.493000
7,3312,3312,4cf0940,1928051,1928385,1940305,1940405,11.920000,12.254000
7,4560,4560,51d0941,1977051,1977385,1989160,1989260,11.775000,12.109000
7,161,161,40a1940,1999986,2000312,2006618,2006718,6.306000,6.632000
7,3120,3120,4c30942,2142051,2142385,2166324,2166424,23.939000,24.273000
7,6192,6192,5830942,2306051,2306385,2310341,2310441,3.956000,4.290000
7,6048,6048,57a0940,2309051,2309385,2317868,2317968,8.483000,8.817000
7,4512,4512,51a0941,2640136,2640470,2658090,2658190,17.620000,17.954000
7,4001,4001,4fa1942,2734965,2735291,2743832,2743932,8.541000,8.867000
7,4800,4800,52c0941,3134051,3134385,3142958,3143058,8.573000,8.907000
7,816,816,4330942,3423051,3423385,3435169,3435269,11.784000,12.118000
7,2915,2915,4b63941,3471918,3472244,3483159,3483259,10.915000,11.241000
7,3168,3168,4c60940,3550051,3550385,3558967,3559067,8.582000,8.916000
7,4403,4403,5133940,3585943,3586269,3602324,3602424,16.055000,16.381000
7,4979,4979,5373940,3650055,3650381,3674337,3674437,23.956000,24.282000
7,5315,5315,54c3941,3674019,3674345,3682634,3682734,8.289000,8.615000
7,5376,5376,5500940,3903051,3903385,3909752,3909852,6.367000,6.701000
7,3792,3792,4ed0942,4200051,4200385,4212433,4212533,12.048000,12.382000
7,5153,5153,5421942,5161965,5162291,5174510,5174610,12.219000,12.545000
7,5760,5760,5680943,5809051,5809385,5817904,5818004,8.519000,8.853000
8,4897,4897,5321940,148986,149312,165718,165818,16.406000,16.732000
8,1122,1122,4462941,307962,308296,324790,324890,16.494000,16.828000
8,2017,2017,47e1941,412017,412343,416656,416756,4.313000,4.639000
8,1585,1585,4631942,444747,445073,457161,457261,12.088000,12.414000
8,1620,1620,4654942,719796,720130,728823,728923,8.693000,9.027000
8,4705,4705,5261942,735511,735837,752678,752778,16.841000,17.167000
8,1092,1092,4444940,753084,753418,767086,767186,13.668000,14.002000
8,1729,1729,46c1942,799986,800312,841248,841348,40.936000,41.262000
8,2929,2929,4b71942,862965,863291,875448,875548,12.157000,12.483000
8,2977,2977,4ba1942,892015,892341,909584,909684,17.243000,17.569000
8,1057,1057,4421941,902976,903302,915472,915572,12.170000,12.496000
8,4321,4321,50e1941,1058976,1059302,1067909,1068009,8.607000,8.933000
8,1297,1297,4511941,1073976,1074302,1091209,1091309,16.907000,17.233000
8,673,673,42a1942,1084015,1084341,1096981,1097081,12.640000,12.966000
8,3714,3714,4e82942,1127059,1127393,1139179,1139279,11.786000,12.120000
8,3858,3858,4f12943,1078237,1078571,1180535,1180635,101.964000,102.298000
8,1825,1825,4721942,1215203,1215529,1236836,1236936,21.307000,21.633000
8,3697,3697,4e71943,1268014,1268340,1274891,1274991,6.551000,6.877000
8,385,385,4181942,1342015,1342341,1354412,1354512,12.071000,12.397000
8,3108,3108,4c24943,1371814,1372148,1388306,1388406,16.158000,16.492000
8,642,642,4282942,1470002,1470336,1485900,1486000,15.564000,15.898000
8,5425,5425,5531941,1489062,1489388,1503342,1503442,13.954000,14.280000
8,3889,3889,4f31941,1502024,1502350,1511005,1511105,8.655000,8.981000
8,6289,6289,5891942,1587015,1587341,1600362,1600462,13.021000,13.347000
8,4129,4129,5021943,1674984,1675310,1681882,1681982,6.572000,6.898000
8,6162,6162,5812943,1678060,1678394,1690185,1690285,11.791000,12.125000
8,3313,3313,4cf1940,1935040,1935366,1944038,1944138,8.672000,8.998000
8,4561,4561,51d1941,1983976,1984302,1993446,1993546,9.144000,9.470000
8,162,162,40a2940,2006906,2007240,2023580,2023680,16.340000,16.674000
8,3121,3121,4c31942,2148986,2149312,2164077,2164177,14.765000,15.091000
8,6193,6193,5831942,2311478,2311804,2323645,2323745,11.841000,12.167000
8,6049,6049,57a1940,2316015,2316341,2328527,2328627,12.186000,12.512000
8,4513,4513,51a1941,2649988,2650314,2668609,2668709,18.295000,18.621000
8,4002,4002,4fa2942,2741953,2742287,2754387,2754487,12.100000,12.434000
8,4801,4801,52c1941,3140949,3141275,3153418,3153518,12.143000,12.469000
8,817,817,4331942,3429986,3430312,3438925,3439025,8.613000,8.939000
8,2916,2916,4b64941,3478859,3479193,3494537,3494637,15.344000,15.678000
8,3169,3169,4c61940,3556994,3557320,3570414,3570514,13.094000,13.420000
8,4404,4404,5134940,3592989,3593323,3601970,3602070,8.647000,8.981000
8,4980,4980,5374940,3661707,3662041,3684646,3684746,22.605000,22.939000
8,5316,5316,54c4941,3681055,3681389,3708234,3708334,26.845000,27.179000
8,5377,5377,5501940,3909986,3910312,3922448,3922548,12.136000,12.462000
8,3793,3793,4ed1942,4207015,4207341,4215932,4216032,8.591000,8.917000
8,5154,5154,5422942,5169035,5169369,5175837,5175937,6.468000,6.802000
8,5761,5761,5681943,5816014,5816340,5828385,5828485,12.045000,12.371000
9,1123,1123,4463941,319384,319710,331817,331917,12.107000,12.433000
9,1621,1621,4655942,726922,727248,735754,735854,8.506000,8.832000
9,1093,1093,4445940,760072,760398,781213,781313,20.815000,21.141000
9,3715,3715,4e83942,1134015,1134341,1153382,1153482,19.041000,19.367000
9,3859,3859,4f13943,1130179,1130505,1205396,1205496,74.891000,75.217000
9,3109,3109,4c25943,1378739,1379065,1394129,1394229,15.064000,15.390000
9,643,643,4283942,1477011,1477337,1497593,1497693,20.256000,20.582000
9,6163,6163,5813943,1685056,1685382,1701461,1701561,16.079000,16.405000
9,163,163,40a3940,2013841,2014167,2035135,2035235,20.968000,21.294000
9,4003,4003,4fa3942,2748961,2749287,2761398,2761498,12.111000,12.437000
9,2917,2917,4b65941,3489041,3489367,3506545,3506645,17.178000,17.504000
9,4405,4405,5135940,3600042,3600368,3608877,3608977,8.509000,8.835000
9,4981,4981,5375940,3673426,3673752,3690575,3690675,16.823000,17.149000
9,5317,5317,54c5941,3688021,3688347,3722273,3722373,33.926000,34.252000
9,5155,5155,5423942,5176057,5176383,5182682,5182782,6.299000,6.625000
10,1622,1622,4656942,733965,734299,742777,742877,8.478000,8.812000
10,1094,1094,4446940,767052,767386,795376,795476,27.990000,28.324000
10,3110,3110,4c26943,1385715,1386049,1405918,1406018,19.869000,20.203000
10,2918,2918,4b66941,3496041,3496375,3518364,3518464,21.989000,22.323000
10,4406,4406,5136940,3607088,3607422,3615931,3616031,8.509000,8.843000
10,4982,4982,5376940,3685112,3685446,3697571,3697671,12.125000,12.459000
10,5318,5318,54c6941,3695057,3695391,3736431,3736531,41.040000,41.374000
11,1623,1623,4657942,740973,741299,749793,749893,8.494000,8.820000
11,1095,1095,4447940,774085,774411,802483,802583,28.072000,28.398000
11,3111,3111,4c27943,1392816,1393142,1411880,1411980,18.738000,19.064000
11,2919,2919,4b67941,3503113,3503439,3524256,3524356,20.817000,21.143000
11,4407,4407,5137940,3614057,3614383,3622847,3622947,8.464000,8.790000
11,4983,4983,5377940,3692137,3692463,3729390,3729490,36.927000,37.253000
11,5319,5319,54c7941,3702023,3702349,3743456,3743556,41.107000,41.433000
20,2816,2816,4b00943,339051,339385,347960,348060,8.575000,8.909000
20,1624,1624,4658942,747957,748291,771337,771437,23.046000,23.380000
20,1096,1096,4448940,789309,789643,807694,807794,18.051000,18.385000
20,848,848,4350941,1012051,1012385,1020843,1020943,8.458000,8.792000
20,4304,4304,50d0942,1193812,1194146,1206271,1206371,12.125000,12.459000
20,3112,3112,4c28943,1399797,1400131,1406656,1406756,6.525000,6.859000
20,4112,4112,5010942,1679051,1679385,1687942,1688042,8.557000,8.891000
20,3056,3056,4bf0943,1702051,1702385,1714425,1714525,12.040000,12.374000
20,4928,4928,5340940,1949051,1949385,1957819,1957919,8.434000,8.768000
20,2920,2920,4b68941,3510155,3510489,3516930,3517030,6.441000,6.775000
20,4408,4408,5138940,3621051,3621385,3633400,3633500,12.015000,12.349000
20,4984,4984,5378940,3699177,3699511,3724667,3724767,25.156000,25.490000
20,5320,5320,54c8941,3717858,3718192,3745376,3745476,27.184000,27.518000
20,5456,5456,5550941,4792051,4792385,4804418,4804518,12.033000,12.367000
21,2817,2817,4b01943,345976,346302,354946,355046,8.644000,8.970000
21,1625,1625,4659942,754965,755291,782995,783095,27.704000,28.030000
21,1097,1097,4449940,802212,802538,813570,813670,11.032000,11.358000
21,849,849,4351941,1018976,1019302,1027785,1027885,8.483000,8.809000
21,4305,4305,50d1942,1200892,1201218,1213375,1213475,12.157000,12.483000
21,3113,3113,4c29943,1406833,1407159,1413495,1413595,6.336000,6.662000
21,4113,4113,5011942,1685986,1686312,1694895,1694995,8.583000,8.909000
21,3057,3057,4bf1943,1709014,1709340,1721450,1721550,12.110000,12.436000
21,4929,4929,5341940,1955986,1956312,1964780,1964880,8.468000,8.794000
21,2921,2921,4b69941,3517227,3517553,3523802,3523902,6.249000,6.575000
21,4409,4409,5139940,3628020,3628346,3645081,3645181,16.735000,17.061000
21,4985,4985,5379940,3706202,3706528,3731604,3731704,25.076000,25.402000
21,5321,5321,54c9941,3736672,3736998,3745711,3745811,8.713000,9.039000
21,5457,5457,5551941,4798990,4799316,4811491,4811591,12.175000,12.501000
22,3280,3280,4cd0940,130051,130384,142390,142490,12.006000,12.339000
22,1124,1124,4464941,326370,326704,335456,335556,8.752000,9.086000
22,2818,2818,4b02943,353032,353366,362057,362157,8.691000,9.025000
22,1626,1626,465a942,761949,762283,788895,788995,26.612000,26.946000
22,1098,1098,444a940,810087,810421,825339,825439,14.918000,15.252000
22,1696,1696,46a0942,1010051,1010385,1033490,1033590,23.105000,23.439000
22,850,850,4352941,1026013,1026348,1039216,1039317,12.868000,13.203000
22,3716,3716,4e84942,1141067,1141401,1149734,1149834,8.333000,8.667000
22,3860,3860,4f14943,1163803,1164137,1177844,1177944,13.707000,14.041000
22,4306,4306,50d2942,1207979,1208313,1220208,1220308,11.895000,12.229000
22,3114,3114,4c2a943,1413739,1414073,1420494,1420594,6.421000,6.755000
22,644,644,4284942,1484019,1484353,1496625,1496725,12.272000,12.606000
22,6164,6164,5814943,1692069,1692403,1700774,1700874,8.371000,8.705000
22,4114,4114,5012942,1692962,1693296,1705621,1705721,12.325000,12.659000
22,3058,3058,4bf2943,1716118,1716452,1750755,1750855,34.303000,34.637000
22,4930,4930,5342940,1962961,1963295,1971762,1971862,8.467000,8.801000
22,164,164,40a4940,2020867,2021201,2027622,2027722,6.421000,6.755000
22,592,592,4250942,2045051,2045385,2057332,2057432,11.947000,12.281000
22,4004,4004,4fa4942,2755949,2756283,2764869,2764969,8.586000,8.920000
22,736,736,42e0941,3195051,3195385,3207519,3207619,12.134000,12.468000
22,4480,4480,5180942,3318051,3318385,3330304,3330404,11.919000,12.253000
22,2368,2368,4940940,3450051,3450385,3462332,3462432,11.947000,12.281000
22,2922,2922,4b6a941,3524168,3524502,3530859,3530959,6.357000,6.691000
22,4410,4410,513a940,3635014,3635348,3656750,3656850,21.402000,21.736000
22,4986,4986,537a940,3729812,3730146,3738671,3738771,8.525000,8.859000
22,5322,5322,54ca941,3743910,3744244,3752456,3752556,8.212000,8.546000
22,5008,5008,5390942,3925051,3925385,3937392,3937492,12.007000,12.341000
22,5458,5458,5552941,4806016,4806350,4818626,4818726,12.276000,12.610000
22,5156,5156,5424942,5182963,5183297,5195079,5195179,11.782000,12.116000
23,3281,3281,4cd1940,136986,137312,149425,149525,12.113000,12.439000
23,4898,4898,5322940,155993,156327,167680,167780,11.353000,11.687000
23,1125,1125,4465941,333416,333742,342378,342478,8.636000,8.962000
23,2819,2819,4b03943,360073,360399,368992,369092,8.593000,8.919000
23,1586,1586,4632942,451705,452039,456016,456116,3.977000,4.311000
23,2018,2018,47e2941,417783,418117,491234,491334,73.117000,73.451000
23,4706,4706,5262942,742511,742845,746840,746940,3.995000,4.329000
23,1627,1627,465b942,768998,769324,789925,790025,20.601000,20.927000
23,1730,1730,46c2942,806986,807320,819451,819551,12.131000,12.465000
23,1099,1099,444b940,818468,818794,831157,831257,12.363000,12.689000
23,2930,2930,4b72942,870038,870372,879079,879179,8.707000,9.041000
23,2978,2978,4ba2942,899066,899400,918444,918544,19.044000,19.378000
23,1058,1058,4422941,909969,910303,925641,925741,15.338000,15.672000
23,1697,1697,46a1942,1016986,1017312,1044968,1045068,27.656000,27.982000
23,851,851,4353941,1033043,1033369,1050707,1050807,17.338000,17.664000
23,1298,1298,4512941,1084790,1085124,1095150,1095250,10.026000,10.360000
23,4322,4322,50e2941,1066010,1066344,1100889,1100989,34.545000,34.879000
23,674,674,42a2942,1091102,1091436,1105828,1105928,14.392000,14.726000
23,3717,3717,4e85942,1148023,1148349,1156807,1156907,8.458000,8.784000
23,3861,3861,4f15943,1173952,1174278,1184809,1184909,10.531000,10.857000
23,4307,4307,50d3942,1215059,1215385,1227353,1227453,11.968000,12.294000
23,1826,1826,4722942,1222214,1222548,1239145,1239245,16.597000,16.931000
23,3698,3698,4e72943,1275065,1275399,1287896,1287996,12.497000,12.831000
23,386,386,4182942,1349025,1349359,1357847,1357947,8.488000,8.822000
23,3115,3115,4c2b943,1420664,1420990,1427393,1427493,6.403000,6.729000
23,645,645,4285942,1491028,1491354,1502515,1502615,11.161000,11.487000
23,5426,5426,5532941,1496055,1496389,1508274,1508374,11.885000,12.219000
23,3890,3890,4f32941,1509025,1509359,1521418,1521518,12.059000,12.393000
23,6290,6290,5892942,1598524,1598858,1613652,1613752,14.794000,15.128000
23,4130,4130,5022943,1682013,1682347,1694226,1694326,11.879000,12.213000
23,6165,6165,5815943,1699065,1699391,1707819,1707919,8.428000,8.754000
23,4115,4115,5013942,1699897,1700223,1714290,1714390,14.067000,14.393000
23,3059,3059,4bf3943,1723211,1723537,1758089,1758189,34.552000,34.878000
23,3314,3314,4cf2940,1942109,1942443,1954501,1954601,12.058000,12.392000
23,4931,4931,5343940,1969949,1970275,1978761,1978861,8.486000,8.812000
23,4562,4562,51d2941,1990951,1991285,2003642,2003742,12.357000,12.691000
23,165,165,40a5940,2027889,2028215,2034484,2034584,6.269000,6.595000
23,593,593,4251942,2052055,2052381,2064468,2064569,12.087000,12.413000
23,3122,3122,4c32942,2155970,2156304,2174419,2174519,18.115000,18.449000
23,6194,6194,5832942,2318469,2318803,2322758,2322858,3.955000,4.289000
23,6050,6050,57a2940,2322990,2323324,2331898,2331998,8.574000,8.908000
23,4514,4514,51a2941,2663152,2663486,2672004,2672104,8.518000,8.852000
23,4005,4005,4fa5942,2763019,2763345,2771949,2772049,8.604000,8.930000
23,4802,4802,52c2941,3147982,3148316,3157025,3157125,8.709000,9.043000
23,737,737,42e1941,3201985,3202311,3214671,3214771,12.360000,12.686000
23,4481,4481,5181942,3324986,3325312,3337474,3337574,12.162000,12.488000
23,818,818,4332942,3436970,3437304,3449470,3449570,12.166000,12.500000
23,2369,2369,4941940,3456986,3457312,3477395,3477495,20.083000,20.409000
23,2923,2923,4b6b941,3531131,3531457,3537815,3537915,6.358000,6.684000
23,3170,3170,4c62940,3564017,3564351,3573019,3573119,8.668000,9.002000
23,4411,4411,513b940,3642011,3642337,3668587,3668687,26.250000,26.576000
23,4987,4987,537b940,3736861,3737187,3757750,3757850,20.563000,20.889000
23,5323,5323,54cb941,3750870,3751196,3764805,3764905,13.609000,13.935000
23,5378,5378,5502940,3916906,3917240,3923710,3923810,6.470000,6.804000
23,5009,5009,5391942,3932040,3932366,3944563,3944663,12.197000,12.523000
23,3794,3794,4ed2942,4214000,4214334,4226347,4226447,12.013000,12.347000
23,5459,5459,5553941,4813025,4813351,4825781,4825881,12.430000,12.756000
23,5157,5157,5425942,5189877,5190203,5202209,5202309,12.006000,12.332000
23,5762,5762,5682943,5822999,5823333,5831813,5831913,8.480000,8.814000
24,3282,3282,4cd2940,144041,144375,153030,153130,8.655000,8.989000
24,4899,4899,5323940,165914,166240,178183,178283,11.943000,12.269000
24,1126,1126,4466941,340467,340801,352838,352938,12.037000,12.371000
24,2820,2820,4b04943,367129,367463,379552,379652,12.089000,12.423000
24,2019,2019,47e3941,424780,425106,429419,429519,4.313000,4.639000
24,1587,1587,4633942,457157,457483,481105,481205,23.622000,23.948000
24,4707,4707,5263942,747995,748321,760093,760193,11.772000,12.098000
24,1628,1628,465c942,776013,776347,784936,785036,8.589000,8.923000
24,1731,1731,46c3942,814003,814329,828381,828481,14.052000,14.378000
24,1100,1100,444c940,825443,825777,842581,842681,16.804000,17.138000
24,2931,2931,4b73942,877087,877413,889546,889646,12.133000,12.459000
24,2979,2979,4ba3942,913198,913524,927272,927372,13.748000,14.074000
24,1059,1059,4423941,917015,917341,933147,933247,15.806000,16.132000
24,1698,1698,46a2942,1023997,1024330,1033008,1033108,8.678000,9.011000
24,852,852,4354941,1040040,1040374,1058144,1058244,17.770000,18.104000
24,4323,4323,50e3941,1072998,1073324,1085492,1085592,12.168000,12.494000
24,1299,1299,4513941,1091835,1092161,1106467,1106567,14.306000,14.632000
24,675,675,42a3942,1098182,1098508,1112208,1112308,13.700000,14.026000
24,3718,3718,4e86942,1155075,1155409,1193679,1193779,38.270000,38.604000
24,3862,3862,4f16943,1182853,1183187,1199584,1199684,16.397000,16.731000
24,4308,4308,50d4942,1222146,1222480,1231063,1231163,8.583000,8.917000
24,1827,1827,4723942,1237293,1237619,1249782,1249882,12.163000,12.489000
24,3699,3699,4e73943,1282028,1282354,1288864,1288964,6.510000,6.836000
24,387,387,4183942,1355989,1356315,1368482,1368582,12.167000,12.493000
24,3116,3116,4c2c943,1427570,1427904,1439870,1439970,11.966000,12.300000
24,5427,5427,5533941,1503066,1503392,1516794,1516894,13.402000,13.728000
24,646,646,4286942,1498041,1498375,1522546,1522646,24.171000,24.505000
24,3891,3891,4f33941,1516114,1516440,1534336,1534436,17.896000,18.222000
24,6291,6291,5893942,1605617,1605943,1614543,1614643,8.600000,8.926000
24,4131,4131,5023943,1688946,1689272,1695782,1695882,6.510000,6.836000
24,6166,6166,5816943,1706078,1706412,1718428,1718528,12.016000,12.350000
24,4116,4116,5014942,1706873,1707207,1725490,1725590,18.283000,18.617000
24,3060,3060,4bf4943,1752659,1752993,1773616,1773716,20.623000,20.957000
24,3315,3315,4cf3940,1949164,1949490,1958129,1958229,8.639000,8.965000
24,4932,4932,5344940,1976924,1977258,1989136,1989236,11.878000,12.212000
24,4563,4563,51d3941,1998000,1998326,2007487,2007587,9.161000,9.487000
24,166,166,40a6940,2034809,2035143,2047176,2047276,12.033000,12.367000
24,594,594,4252942,2059093,2059427,2073162,2073263,13.735000,14.069000
24,3123,3123,4c33942,2169217,2169543,2178162,2178262,8.619000,8.945000
24,6195,6195,5833942,2323902,2324228,2342125,2342225,17.897000,18.223000
24,6051,6051,57a3940,2329954,2330280,2349189,2349289,18.909000,19.235000
24,4515,4515,51a3941,2670119,2670445,2682490,2682590,12.045000,12.371000
24,4006,4006,4fa6942,2770007,2770341,2782557,2782657,12.216000,12.550000
24,4803,4803,52c3941,3154947,3155273,3167378,3167478,12.105000,12.431000
24,738,738,42e2941,3208982,3209316,3217977,3218077,8.661000,8.995000
24,4482,4482,5182942,3331951,3332285,3338857,3338957,6.572000,6.906000
24,819,819,4333942,3444019,3444345,3452955,3453055,8.610000,8.936000
24,2370,2370,4942940,3463980,3464314,3472913,3473013,8.599000,8.933000
24,2924,2924,4b6c941,3538072,3538406,3550469,3550569,12.063000,12.397000
24,3171,3171,4c63940,3570992,3571318,3583197,3583297,11.879000,12.205000
24,4412,4412,513c940,3649005,3649339,3657882,3657982,8.543000,8.877000
24,5324,5324,54cc941,3762863,3763197,3775231,3775331,12.034000,12.368000
24,4988,4988,537c940,3750953,3751287,3781148,3781248,29.861000,30.195000
24,5379,5379,5503940,3923996,3924322,3936559,3936659,12.237000,12.563000
24,5010,5010,5392942,3939058,3939392,3948063,3948163,8.671000,9.005000
24,3795,3795,4ed3942,4220964,4221290,4229908,4230008,8.618000,8.944000
24,5460,5460,5554941,4820078,4820412,4828992,4829092,8.580000,8.914000
24,5158,5158,5426942,5196947,5197281,5203753,5203853,6.472000,6.806000
24,5763,5763,5683943,5829962,5830288,5842406,5842506,12.118000,12.444000
25,3283,3283,4cd3940,151085,151411,160019,160119,8.608000,8.934000
25,1127,1127,4467941,347424,347750,359811,359911,12.061000,12.387000
25,2821,2821,4b05943,374170,374496,387938,388038,13.442000,13.768000
25,1629,1629,465d942,783066,783392,791839,791939,8.447000,8.773000
25,1101,1101,444d940,836050,836376,855376,855476,19.000000,19.326000
25,1699,1699,46a3942,1031008,1031334,1039984,1040084,8.650000,8.976000
25,853,853,4355941,1047007,1047333,1072379,1072479,25.046000,25.372000
25,3863,3863,4f17943,1189852,1190178,1211272,1211372,21.094000,21.420000
25,3719,3719,4e87942,1162031,1162357,1217421,1217521,55.064000,55.390000
25,4309,4309,50d5942,1229226,1229552,1242553,1242653,13.001000,13.327000
25,3117,3117,4c2d943,1434495,1434821,1446934,1447034,12.113000,12.439000
25,647,647,4287942,1505055,1505381,1528398,1528498,23.017000,23.343000
25,6167,6167,5817943,1713074,1713400,1732465,1732565,19.065000,19.391000
25,4117,4117,5015942,1713808,1714134,1739498,1739598,25.364000,25.690000
25,3061,3061,4bf5943,1759757,1760083,1779576,1779676,19.493000,19.819000
25,4933,4933,5345940,1983912,1984238,1996170,1996270,11.932000,12.258000
25,167,167,40a7940,2041744,2042070,2054133,2054233,12.063000,12.389000
25,595,595,4253942,2066097,2066423,2084789,2084889,18.366000,18.692000
25,4007,4007,4fa7942,2777015,2777341,2789578,2789678,12.237000,12.563000
25,739,739,42e3941,3215983,3216309,3224982,3225082,8.673000,8.999000
25,4483,4483,5183942,3339000,3339326,3345692,3345792,6.366000,6.692000
25,2371,2371,4943940,3470949,3471275,3479740,3479840,8.465000,8.791000
25,2925,2925,4b6d941,3545035,3545361,3557423,3557523,12.062000,12.388000
25,4413,4413,513d940,3656002,3656328,3664785,3664885,8.457000,8.783000
25,5325,5325,54cd941,3769829,3770155,3786924,3787024,16.769000,17.095000
25,4989,4989,537d940,3769893,3770219,3798611,3798711,28.392000,28.718000
25,5011,5011,5393942,3946127,3946453,3959793,3959893,13.340000,13.666000
25,5461,5461,5555941,4827087,4827413,4835933,4836033,8.520000,8.846000
25,5159,5159,5427942,5203969,5204295,5210594,5210694,6.299000,6.625000
26,2822,2822,4b06943,381226,381560,400984,401084,19.424000,19.758000
26,1630,1630,465e942,790050,790384,798867,798967,8.483000,8.817000
26,1102,1102,444e940,843025,843359,871494,871594,28.135000,28.469000
26,854,854,4356941,1055896,1056230,1168727,1168827,112.497000,112.831000
26,4310,4310,50d6942,1236313,1236647,1248247,1248347,11.600000,11.934000
26,3118,3118,4c2e943,1441547,1441881,1453958,1454058,12.077000,12.411000
26,4118,4118,5016942,1725220,1725554,1746550,1746650,20.996000,21.330000
26,3062,3062,4bf6943,1773697,1774031,1787189,1787289,13.158000,13.492000
26,4934,4934,5346940,1990887,1991221,2003344,2003444,12.123000,12.457000
26,2926,2926,4b6e941,3552035,3552369,3564585,3564685,12.216000,12.550000
26,4414,4414,513e940,3662996,3663330,3671843,3671943,8.513000,8.847000
26,5326,5326,54ce941,3776886,3777220,3792844,3792944,15.624000,15.958000
26,4990,4990,537e940,3783894,3784228,3810416,3810516,26.188000,26.522000
26,5462,5462,5556941,4834140,4834474,4842970,4843070,8.496000,8.830000
27,2823,2823,4b07943,389475,389801,407866,407966,18.065000,18.391000
27,1631,1631,465f942,797058,797384,805827,805927,8.443000,8.769000
27,1103,1103,444f940,850391,850717,878609,878709,27.892000,28.218000
