port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
72,28,28,401c962,653051,653377,667697,667797,14.320000,14.646000
72,371,371,4173961,772051,772377,784616,784716,12.239000,12.565000
72,393,393,4189961,799051,799385,811619,811719,12.234000,12.568000
72,366,366,416e962,884051,884377,896397,896497,12.020000,12.346000
72,48,48,4030961,902051,902385,908744,908844,6.359000,6.693000
72,325,325,4145960,920051,920385,928966,929066,8.581000,8.915000
72,209,209,40d1963,955051,955377,963875,963975,8.498000,8.824000
72,274,274,4112963,962051,962377,969672,969772,7.295000,7.621000
72,326,326,4146963,1009051,1009377,1024264,1024365,14.887000,15.213000
72,250,250,40fa962,1013051,1013377,1030069,1030168,16.692000,17.018000
72,77,77,404d962,1091051,1091385,1099831,1099931,8.446000,8.780000
72,289,289,4121963,1184051,1184385,1192890,1192990,8.505000,8.839000
72,208,208,40d0960,1197051,1197385,1208705,1208805,11.320000,11.654000
72,310,310,4136962,1230051,1230385,1242423,1242523,12.038000,12.372000
72,231,231,40e7962,1393051,1393377,1405334,1405434,11.957000,12.283000
72,297,297,4129961,1424051,1424385,1430704,1430804,6.319000,6.653000
72,387,387,4183962,1527051,1527377,1539405,1539505,12.028000,12.354000
72,347,347,415b963,1666051,1666385,1674878,1674978,8.493000,8.827000
73,101,101,4065961,24051,24385,32852,32952,8.467000,8.801000
73,16,16,4010963,27051,27385,39425,39525,12.040000,12.374000
73,236,236,40ec963,48051,48385,54816,54916,6.431000,6.765000
73,224,224,40e0963,46051,46385,60584,60684,14.199000,14.533000
73,151,151,4097962,69051,69385,92605,92705,23.220000,23.554000
73,76,76,404c960,106051,106385,121904,122004,15.519000,15.853000
73,1,1,4001963,131051,131385,144905,145005,13.520000,13.854000
73,353,353,4161962,114051,114385,201547,201647,87.162000,87.496000
73,79,79,404f961,154051,154377,207305,207405,52.928000,53.254000
73,55,55,4037963,89051,89385,213372,213472,123.987000,124.321000
73,229,229,40e5961,177051,177385,248483,248583,71.098000,71.432000
73,89,89,4059960,232051,232377,254373,254473,21.996000,22.322000
73,26,26,401a960,263051,263385,267362,267462,3.977000,4.311000
73,10,10,400a962,215051,215385,281388,281488,66.003000,66.337000
73,248,248,40f8960,284051,284377,296371,296471,11.994000,12.320000
73,167,167,40a7960,236015,236341,315463,315563,79.122000,79.448000
73,47,47,402f962,322051,322377,345910,346010,23.533000,23.859000
73,278,278,4116961,319051,319377,357694,357794,38.317000,38.643000
73,394,394,418a963,370051,370377,386415,386515,16.038000,16.364000
73,65,65,4041962,334051,334377,392817,392917,58.440000,58.766000
73,155,155,409b961,421051,421377,429980,430080,8.603000,8.929000
73,82,82,4052963,429051,429385,437966,438066,8.581000,8.915000
73,332,332,414c963,461051,461377,475781,475881,14.404000,14.730000
73,316,316,413c960,531051,531385,545344,545444,13.959000,14.293000
73,121,121,4079961,557051,557385,569211,569311,11.826000,12.160000
73,322,322,4142961,537051,537377,574068,574168,36.691000,37.017000
73,106,106,406a963,558051,558385,588566,588666,30.181000,30.515000
73,247,247,40f7963,588051,588377,612078,612178,23.701000,24.027000
73,220,220,40dc963,586998,587332,618004,618104,30.672000,31.006000
73,94,94,405e960,609051,609385,629796,629896,20.411000,20.745000
73,305,305,4131960,618051,618385,634358,634458,15.973000,16.307000
73,4,4,4004961,656051,656385,660689,660789,4.304000,4.638000
73,28,28,401c962,653051,653377,665370,665470,11.993000,12.319000
73,371,371,4173961,772051,772377,784611,784711,12.234000,12.560000
73,325,325,4145960,920051,920385,929016,929116,8.631000,8.965000
73,209,209,40d1963,955051,955377,963900,964000,8.523000,8.849000
73,274,274,4112963,962051,962377,969722,969822,7.345000,7.671000
73,326,326,4146963,1009051,1009377,1024290,1024389,14.913000,15.239000
73,250,250,40fa962,1013051,1013377,1030118,1030219,16.741000,17.067000
73,77,77,404d962,1091051,1091385,1099856,1099956,8.471000,8.805000
73,289,289,4121963,1184051,1184385,1192940,1193040,8.555000,8.889000
73,208,208,40d0960,1197051,1197385,1208730,1208830,11.345000,11.679000
73,310,310,4136962,1230051,1230385,1242473,1242573,12.088000,12.422000
73,347,347,415b963,1666051,1666385,1674925,1675025,8.540000,8.874000
74,101,101,4065961,24051,24385,32852,32952,8.467000,8.801000
74,137,137,4089962,38051,38385,78044,78144,39.659000,39.993000
74,8,8,4008963,118051,118385,195707,195807,77.322000,77.656000
74,353,353,4161962,114051,114385,201536,201636,87.151000,87.485000
74,89,89,4059960,232051,232377,254407,254507,22.030000,22.356000
74,26,26,401a960,263051,263385,269660,269760,6.275000,6.609000
74,248,248,40f8960,284051,284377,296351,296451,11.974000,12.300000
74,377,377,4179960,269051,269385,307940,308040,38.555000,38.889000
74,167,167,40a7960,236015,236341,313889,313989,77.548000,77.874000
74,47,47,402f962,322051,322377,345807,345907,23.430000,23.756000
74,65,65,4041962,334051,334377,392801,392901,58.424000,58.750000
74,155,155,409b961,421051,421377,429910,430010,8.533000,8.859000
74,254,254,40fe960,496051,496385,508342,508442,11.957000,12.291000
74,164,164,40a4962,554051,554385,582555,582655,28.170000,28.504000
74,203,203,40cb963,710051,710377,718806,718906,8.429000,8.755000
74,371,371,4173961,772051,772377,784548,784648,12.171000,12.497000
74,290,290,4122961,893986,894320,906474,906574,12.154000,12.488000
74,326,326,4146963,1009051,1009377,1024227,1024327,14.850000,15.176000
74,77,77,404d962,1091051,1091385,1099826,1099926,8.441000,8.775000
75,137,137,4089962,38051,38385,78095,78195,39.710000,40.044000
75,8,8,4008963,118051,118385,195708,195808,77.323000,77.657000
75,353,353,4161962,114051,114385,201587,201687,87.202000,87.536000
75,89,89,4059960,232051,232377,254408,254508,22.031000,22.357000
75,248,248,40f8960,284051,284377,296351,296451,11.974000,12.300000
75,377,377,4179960,269051,269385,307940,308040,38.555000,38.889000
75,47,47,402f962,322051,322377,345858,345958,23.481000,23.807000
75,155,155,409b961,421051,421377,429910,430010,8.533000,8.859000
75,254,254,40fe960,496051,496385,508342,508442,11.957000,12.291000
75,164,164,40a4962,554051,554385,582555,582655,28.170000,28.504000
75,185,185,40b9963,624051,624377,647455,647555,23.078000,23.404000
75,203,203,40cb963,710051,710377,718807,718907,8.430000,8.756000
75,371,371,4173961,772051,772377,784599,784699,12.222000,12.548000
75,74,74,404a962,869051,869385,877937,878037,8.552000,8.886000
75,290,290,4122961,893986,894320,906474,906574,12.154000,12.488000
75,326,326,4146963,1009051,1009377,1024227,1024327,14.850000,15.176000
75,77,77,404d962,1091051,1091385,1099826,1099926,8.441000,8.775000
75,251,251,40fb963,1173051,1173385,1181833,1181933,8.448000,8.782000
75,386,386,4182961,1558051,1558377,1564697,1564797,6.320000,6.646000
76,218,218,40da963,81051,81385,87724,87824,6.339000,6.673000
76,17,17,4011962,71051,71385,116067,116167,44.682000,45.016000
76,179,179,40b3961,120051,120385,135415,135515,15.030000,15.364000
76,113,113,4071963,309051,309377,338853,338953,29.476000,29.802000
76,263,263,4107963,404051,404385,425637,425737,21.252000,21.586000
76,185,185,40b9963,624051,624377,641483,641583,17.106000,17.432000
76,149,149,4095963,735051,735385,743821,743921,8.436000,8.770000
76,74,74,404a962,869051,869385,875762,875862,6.377000,6.711000
76,251,251,40fb963,1173051,1173385,1181974,1182074,8.589000,8.923000
