source_file,row_count,sha256,final_path,final_sha256,classification,acceptance_rule,upstream_source_path
256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.csv,1,88b57c92f00614344d6ac8dfa52207d70ce2cf9bb9d699cd855a9bdc6da5bbd9,data/256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.csv,88b57c92f00614344d6ac8dfa52207d70ce2cf9bb9d699cd855a9bdc6da5bbd9,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_results\sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.csv
256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.csv,1,9f02e3a8ea1a75f41bc48536876a127cb9250aecc61f7e2a8441b61f3570a622,data/256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.csv,9f02e3a8ea1a75f41bc48536876a127cb9250aecc61f7e2a8441b61f3570a622,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_results\sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.csv
256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.csv,1,d930fdd03ffb54ceefd56bdc915deeef91dbd11f0386cb5875fb7697a67336df,data/256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.csv,d930fdd03ffb54ceefd56bdc915deeef91dbd11f0386cb5875fb7697a67336df,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_results\sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.csv
256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.csv,1,13dccb8dbe7fdd1830727419cb0daae5f5853db985d896c6cc3dd30ece95528a,data/256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.csv,13dccb8dbe7fdd1830727419cb0daae5f5853db985d896c6cc3dd30ece95528a,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_results\sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.csv
256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.csv,1,a948bd797d5c0c4e3b5a95e19f466ca57050c949d1e027255db1d5b322f4938c,data/256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.csv,a948bd797d5c0c4e3b5a95e19f466ca57050c949d1e027255db1d5b322f4938c,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_results\sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.csv
256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.csv,1,38d62deb4a75cf615d13dd9f9f28b0b8bda67ecf0d3ab82fac5f8fd15056ab9b,data/256/02_locality/raw/case_results/sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.csv,38d62deb4a75cf615d13dd9f9f28b0b8bda67ecf0d3ab82fac5f8fd15056ab9b,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_results\sdf_LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.csv
256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.events.csv,110000,0bdf3b33f7153ee459977333808e92b157ab8b95e9e02cc44bc1dd2dd827f4c4,data/256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.events.csv,0bdf3b33f7153ee459977333808e92b157ab8b95e9e02cc44bc1dd2dd827f4c4,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\events\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.events.csv
256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.events.csv,110000,ddc166646114475bbed78e007103b3faec7b8db0a82ace67c89c1d59b75dd681,data/256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.events.csv,ddc166646114475bbed78e007103b3faec7b8db0a82ace67c89c1d59b75dd681,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\events\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.events.csv
256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.events.csv,110000,3a4c2abe26bb1a1609f5a8a1295391d6647d3afaba4561b4f257e21e640fcc81,data/256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.events.csv,3a4c2abe26bb1a1609f5a8a1295391d6647d3afaba4561b4f257e21e640fcc81,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\events\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.events.csv
256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.events.csv,110000,fc1bedead207dc31a7e9314c631a3c3635b5751eac4794f6ffd709378475545c,data/256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.events.csv,fc1bedead207dc31a7e9314c631a3c3635b5751eac4794f6ffd709378475545c,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\events\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.events.csv
256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.events.csv,110000,e81b0b88d537912c2984e2fb639695d3824ab9153140e60cefa09444a3a12c44,data/256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.events.csv,e81b0b88d537912c2984e2fb639695d3824ab9153140e60cefa09444a3a12c44,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\events\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.events.csv
256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.events.csv,110000,c854008b2f51e9cbffcc0689cce10a6db4930cb6adb806caea43faf6be9b9d3a,data/256/02_locality/raw/events/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.events.csv,c854008b2f51e9cbffcc0689cce10a6db4930cb6adb806caea43faf6be9b9d3a,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\events\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.events.csv
256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.flit_latency.csv,55000,86ebcb89c4446096ecfcb441c16356c545c60fb66a8766c902e79ba9fad7aad5,data/256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.flit_latency.csv,86ebcb89c4446096ecfcb441c16356c545c60fb66a8766c902e79ba9fad7aad5,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\flit_latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.flit_latency.csv
256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.flit_latency.csv,55000,ef3a3050bbbc733adcfba1fb895371db3cf66ed9260b0226775fbc381fcc6e6b,data/256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.flit_latency.csv,ef3a3050bbbc733adcfba1fb895371db3cf66ed9260b0226775fbc381fcc6e6b,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\flit_latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.flit_latency.csv
256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.flit_latency.csv,55000,08398b304ef13f9d2fbf971c540b56f2c30cc7aa51c33de80acdc8332dc590a6,data/256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.flit_latency.csv,08398b304ef13f9d2fbf971c540b56f2c30cc7aa51c33de80acdc8332dc590a6,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\flit_latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.flit_latency.csv
256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.flit_latency.csv,55000,5666bda6657ad520c94c3e83c5b6a6a11f02aaedbe7c3f9f683c3f77a4436089,data/256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.flit_latency.csv,5666bda6657ad520c94c3e83c5b6a6a11f02aaedbe7c3f9f683c3f77a4436089,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\flit_latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.flit_latency.csv
256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.flit_latency.csv,55000,a946f26b389a9c994beed7564d52e89531043ccb6a80602563f0b97815949d13,data/256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.flit_latency.csv,a946f26b389a9c994beed7564d52e89531043ccb6a80602563f0b97815949d13,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\flit_latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.flit_latency.csv
256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.flit_latency.csv,55000,dc021021b454a799b44c01d3c45f71405e566ba0acb0ef4b2cc94bdbd9b93c45,data/256/02_locality/raw/flit_latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.flit_latency.csv,dc021021b454a799b44c01d3c45f71405e566ba0acb0ef4b2cc94bdbd9b93c45,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\flit_latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.flit_latency.csv
256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.latency.csv,11000,45c058bbd2957b378c2271eb076d87258c3220ba7be33278564670210afabb0c,data/256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.latency.csv,45c058bbd2957b378c2271eb076d87258c3220ba7be33278564670210afabb0c,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0.latency.csv
256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.latency.csv,11000,bf2a32e0ab2e6a67f2584abea2d31eb1c617da10ad6f58039cfd665846525457,data/256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.latency.csv,bf2a32e0ab2e6a67f2584abea2d31eb1c617da10ad6f58039cfd665846525457,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.latency.csv
256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.latency.csv,11000,5e6170d1b129de7c06d4397320b61af085aab6414bea8504a5114a442e8c54c0,data/256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.latency.csv,5e6170d1b129de7c06d4397320b61af085aab6414bea8504a5114a442e8c54c0,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0.latency.csv
256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.latency.csv,11000,7c73a00151a740428dfe5adcd9ebb9ce831c63f52937eebdbe7b884fc7a519a6,data/256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.latency.csv,7c73a00151a740428dfe5adcd9ebb9ce831c63f52937eebdbe7b884fc7a519a6,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.latency.csv
256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.latency.csv,11000,2f4573f548cf894f372dc277f0273791df0a14616594f37ce74a54d186383fc2,data/256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.latency.csv,2f4573f548cf894f372dc277f0273791df0a14616594f37ce74a54d186383fc2,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0.latency.csv
256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.latency.csv,11000,28dd0d6299a8208cbee010b091d6d1667b7ac5e54f19bbeb6f18d010cf4c374e,data/256/02_locality/raw/latency/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.latency.csv,28dd0d6299a8208cbee010b091d6d1667b7ac5e54f19bbeb6f18d010cf4c374e,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\latency\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.latency.csv
256/02_locality/raw/upper_mesh_counters/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.csv,261,d128df00c1e52ac7ed62971fe6a56c98d63200e919f38b782eeecdba7f46a79b,data/256/02_locality/raw/upper_mesh_counters/LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.csv,d128df00c1e52ac7ed62971fe6a56c98d63200e919f38b782eeecdba7f46a79b,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\upper_mesh_counters\LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0.csv
256/02_locality/raw/upper_mesh_counters/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.csv,261,3688ce342d5461d8f60dda5ee1260a5caff60c7af91ccfd14212f3eec71b27c9,data/256/02_locality/raw/upper_mesh_counters/LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.csv,3688ce342d5461d8f60dda5ee1260a5caff60c7af91ccfd14212f3eec71b27c9,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\upper_mesh_counters\LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0.csv
256/02_locality/raw/upper_mesh_counters/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.csv,261,e60c1650f98d3eaa6ca96f9688ad3ff08c9a6383f295ec06914c663a6659977e,data/256/02_locality/raw/upper_mesh_counters/LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.csv,e60c1650f98d3eaa6ca96f9688ad3ff08c9a6383f295ec06914c663a6659977e,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\upper_mesh_counters\LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0.csv
256/03_f16_cross_tier/f16_2tile_m5_m20_acceptance.csv,4,79a393aa0ec8bfd3677227a27199bcbd49d99d666d54da7b80f1414ef5277fae,data/256/03_f16_cross_tier/f16_2tile_m5_m20_acceptance.csv,79a393aa0ec8bfd3677227a27199bcbd49d99d666d54da7b80f1414ef5277fae,acceptance,"PASS, paper_eligible, not censored; M5/M20 only",DATE paper\experiments\raw\paper256\compact256_repair_20260918_123846\acceptance_e2_f16_2tile.csv
256/03_f16_cross_tier/f16_2tile_m5_m20_summary.csv,4,38d882f480b27597bb7e2dc9f46e7e9831574de79c60765ef0f1d6b4209d4a0f,data/256/03_f16_cross_tier/f16_2tile_m5_m20_summary.csv,38d882f480b27597bb7e2dc9f46e7e9831574de79c60765ef0f1d6b4209d4a0f,summary,"400/400 originals, 6400 useful destinations, full drain, not censored",DATE paper\experiments\raw\paper256\compact256_repair_20260918_123846\summary_e2_f16_2tile.csv
256/03_f16_cross_tier/raw/case_logs/MC-F16-2TILE_compact256_repair_20260918_123846_m20_native_PROP_temp256_m16_top0.v3_metrics.csv,1,11c54f7ed933392a0d27ec8534e6f574afbd82211f699bb9d59a2d861984d2cd,data/256/03_f16_cross_tier/raw/case_logs/MC-F16-2TILE_compact256_repair_20260918_123846_m20_native_PROP_temp256_m16_top0.v3_metrics.csv,11c54f7ed933392a0d27ec8534e6f574afbd82211f699bb9d59a2d861984d2cd,selected_full_drain_case_csv,Copied only when the parent case is present in a paper_eligible acceptance CSV,DATE paper\experiments\curated\paper256\compact256_repair_20260918_123846\case_logs\MC-F16-2TILE_compact256_repair_20260918_123846_m20_native_PROP_temp256_m16_top0.v3_metrics.csv
