group,case_name,injected_packets,delivered_packets,injected_flits,delivered_flits,missing_expected_flits,unexpected_flits,timeout_hit,rx_overflow,measure_cycles,delivered_throughput,avg_packet_latency_ns,max_packet_latency_ns,p95_latency_ns,p99_latency_ns,pass_fail
MC-F16-2TILE-256,MC-F16-2TILE-256_n256_s202701_m20_PROP_temp256_m16_top0,400,6400,2000,32000,0,0,0,0,3227,9.914561,25.688717,222.038000,93.832000,144.531000,PASS
