kind,port,pkt_seq,flit,offer_ps,req_ps,ack_ps,egress_req_ps,capture_ps,matched
TX,0,10,860c60c,44001,44051,44385,-1,-1,1
TX,0,10,000a340,44001,44635,45032,-1,-1,1
TX,0,10,000a540,44001,45282,45685,-1,-1,1
TX,0,10,000a740,44001,45935,46332,-1,-1,1
TX,0,10,400a940,44001,46582,50758,-1,-1,1
TX,0,87,8414414,127001,127051,127377,-1,-1,1
TX,0,87,0057340,127001,127627,128018,-1,-1,1
TX,0,87,0057540,127001,128268,128673,-1,-1,1
TX,0,87,0057740,127001,128923,129328,-1,-1,1
TX,0,87,4057940,127001,129578,152161,-1,-1,1
TX,0,111,8614614,143001,152411,152745,-1,-1,1
TX,0,111,006f340,143001,152995,153392,-1,-1,1
TX,0,111,006f540,143001,153642,154045,-1,-1,1
TX,0,111,006f740,143001,154295,154692,-1,-1,1
TX,0,111,406f940,143001,154942,163259,-1,-1,1
TX,0,239,8314314,173001,173051,173377,-1,-1,1
TX,0,239,00ef340,173001,173627,174018,-1,-1,1
TX,0,239,00ef540,173001,174268,174673,-1,-1,1
TX,0,239,00ef740,173001,174923,175328,-1,-1,1
TX,0,239,40ef940,173001,175578,179721,-1,-1,1
TX,0,336,800c00c,238001,238051,238385,-1,-1,1
TX,0,336,0150340,238001,238635,239032,-1,-1,1
TX,0,336,0150540,238001,239282,239685,-1,-1,1
TX,0,336,0150740,238001,239935,240332,-1,-1,1
TX,0,336,4150940,238001,240582,244719,-1,-1,1
TX,0,746,8800800,295001,295051,295377,-1,-1,1
TX,0,746,02ea340,295001,295627,296018,-1,-1,1
TX,0,746,02ea540,295001,296268,296673,-1,-1,1
TX,0,746,02ea740,295001,296923,297328,-1,-1,1
TX,0,746,42ea940,295001,297578,301723,-1,-1,1
TX,0,1077,8600600,376001,376051,376385,-1,-1,1
TX,0,1077,0435340,376001,376635,377032,-1,-1,1
TX,0,1077,0435540,376001,377282,377685,-1,-1,1
TX,0,1077,0435740,376001,377935,378332,-1,-1,1
TX,0,1077,4435940,376001,378582,382713,-1,-1,1
TX,0,2252,8718718,391001,391051,391377,-1,-1,1
TX,0,2252,08cc340,391001,391627,392018,-1,-1,1
TX,0,2252,08cc540,391001,392268,392673,-1,-1,1
TX,0,2252,08cc740,391001,392923,393328,-1,-1,1
TX,0,2252,48cc940,391001,393578,397744,-1,-1,1
TX,0,2633,8218218,419001,419051,419385,-1,-1,1
TX,0,2633,0a49340,419001,419635,420032,-1,-1,1
TX,0,2633,0a49540,419001,420282,420685,-1,-1,1
TX,0,2633,0a49740,419001,420935,421332,-1,-1,1
TX,0,2633,4a49940,419001,421582,425778,-1,-1,1
TX,0,3068,8910910,455001,455051,455377,-1,-1,1
TX,0,3068,0bfc340,455001,455627,456018,-1,-1,1
TX,0,3068,0bfc540,455001,456268,456673,-1,-1,1
TX,0,3068,0bfc740,455001,456923,457328,-1,-1,1
TX,0,3068,4bfc940,455001,457578,461721,-1,-1,1
TX,0,3316,881c81c,503001,503051,503385,-1,-1,1
TX,0,3316,0cf4340,503001,503635,504032,-1,-1,1
TX,0,3316,0cf4540,503001,504282,504685,-1,-1,1
TX,0,3316,0cf4740,503001,504935,505332,-1,-1,1
TX,0,3316,4cf4940,503001,505582,509762,-1,-1,1
TX,0,3698,8614614,507001,510012,510338,-1,-1,1
TX,0,3698,0e72340,507001,510588,510979,-1,-1,1
TX,0,3698,0e72540,507001,511229,511634,-1,-1,1
TX,0,3698,0e72740,507001,511884,512289,-1,-1,1
TX,0,3698,4e72940,507001,512539,516752,-1,-1,1
TX,0,4289,8110110,563001,563051,563385,-1,-1,1
TX,0,4289,10c1340,563001,563635,564032,-1,-1,1
TX,0,4289,10c1540,563001,564282,564685,-1,-1,1
TX,0,4289,10c1740,563001,564935,565332,-1,-1,1
TX,0,4289,50c1940,563001,565582,569721,-1,-1,1
TX,0,4351,802c02c,575001,575051,575377,-1,-1,1
TX,0,4351,10ff340,575001,575627,576018,-1,-1,1
TX,0,4351,10ff540,575001,576268,576673,-1,-1,1
TX,0,4351,10ff740,575001,576923,577328,-1,-1,1
TX,0,4351,50ff940,575001,577578,584842,-1,-1,1
TX,0,4460,8118118,589001,589051,589385,-1,-1,1
TX,0,4460,116c340,589001,589635,590032,-1,-1,1
TX,0,4460,116c540,589001,590282,590685,-1,-1,1
TX,0,4460,116c740,589001,590935,591332,-1,-1,1
TX,0,4460,516c940,589001,591582,601830,-1,-1,1
TX,0,4464,8214214,668001,668051,668377,-1,-1,1
TX,0,4464,1170340,668001,668627,669018,-1,-1,1
TX,0,4464,1170540,668001,669268,669673,-1,-1,1
TX,0,4464,1170740,668001,669923,670328,-1,-1,1
TX,0,4464,5170940,668001,670578,674749,-1,-1,1
TX,0,4477,8f34f34,710001,710051,710385,-1,-1,1
TX,0,4477,117d340,710001,710635,711032,-1,-1,1
TX,0,4477,117d540,710001,711282,711685,-1,-1,1
TX,0,4477,117d740,710001,711935,712332,-1,-1,1
TX,0,4477,517d940,710001,712582,716715,-1,-1,1
TX,0,4494,842c42c,735001,735051,735377,-1,-1,1
TX,0,4494,118e340,735001,735627,736018,-1,-1,1
TX,0,4494,118e540,735001,736268,736673,-1,-1,1
TX,0,4494,118e740,735001,736923,737328,-1,-1,1
TX,0,4494,518e940,735001,737578,741792,-1,-1,1
TX,0,4834,8014014,795001,795051,795385,-1,-1,1
TX,0,4834,12e2340,795001,795635,796032,-1,-1,1
TX,0,4834,12e2540,795001,796282,796685,-1,-1,1
TX,0,4834,12e2740,795001,796935,797332,-1,-1,1
TX,0,4834,52e2940,795001,797582,802780,-1,-1,1
TX,0,5935,8318318,803001,803051,803377,-1,-1,1
TX,0,5935,172f340,803001,803627,804018,-1,-1,1
TX,0,5935,172f540,803001,804268,804673,-1,-1,1
TX,0,5935,172f740,803001,804923,805328,-1,-1,1
TX,0,5935,572f940,803001,805578,809787,-1,-1,1
TX,0,6110,8210210,862001,862051,862385,-1,-1,1
TX,0,6110,17de340,862001,862635,863032,-1,-1,1
TX,0,6110,17de540,862001,863282,863685,-1,-1,1
TX,0,6110,17de740,862001,863935,864332,-1,-1,1
TX,0,6110,57de940,862001,864582,868736,-1,-1,1
TX,0,6286,8414414,886001,886051,886377,-1,-1,1
TX,0,6286,188e340,886001,886627,887018,-1,-1,1
TX,0,6286,188e540,886001,887268,887673,-1,-1,1
TX,0,6286,188e740,886001,887923,888328,-1,-1,1
TX,0,6286,588e940,886001,888578,892721,-1,-1,1
TX,0,6374,8b08b08,894001,894051,894385,-1,-1,1
TX,0,6374,18e6340,894001,894635,895032,-1,-1,1
TX,0,6374,18e6540,894001,895282,895685,-1,-1,1
TX,0,6374,18e6740,894001,895935,896332,-1,-1,1
TX,0,6374,58e6940,894001,896582,900736,-1,-1,1
TX,0,6582,841c41c,901001,901051,901377,-1,-1,1
TX,0,6582,19b6340,901001,901627,902018,-1,-1,1
TX,0,6582,19b6540,901001,902268,902673,-1,-1,1
TX,0,6582,19b6740,901001,902923,903328,-1,-1,1
TX,0,6582,59b6940,901001,903578,913002,-1,-1,1
TX,0,7333,8404404,917001,917051,917385,-1,-1,1
TX,0,7333,1ca5340,917001,917635,918032,-1,-1,1
