kind,port,pkt_seq,flit,offer_ps,req_ps,ack_ps,egress_req_ps,capture_ps,matched
TX,0,256,891c610,102001,102051,102385,-1,-1,1
TX,0,256,0100360,102001,102635,103032,-1,-1,1
TX,0,256,0100560,102001,103282,103685,-1,-1,1
TX,0,256,0100760,102001,103935,104332,-1,-1,1
TX,0,256,4100960,102001,104582,108758,-1,-1,1
TX,0,292,890c600,134001,134051,134377,-1,-1,1
TX,0,292,0124360,134001,134627,135018,-1,-1,1
TX,0,292,0124560,134001,135268,135673,-1,-1,1
TX,0,292,0124760,134001,135923,136328,-1,-1,1
TX,0,292,4124960,134001,136578,166488,-1,-1,1
TX,2,43,872441a,107001,107051,107385,-1,-1,1
TX,2,43,002b362,107001,107635,108032,-1,-1,1
TX,2,43,002b562,107001,108282,108685,-1,-1,1
TX,2,43,002b762,107001,108935,109332,-1,-1,1
TX,2,43,402b962,107001,109582,113736,-1,-1,1
TX,2,98,8b1c41a,162001,162051,162377,-1,-1,1
TX,2,98,0062362,162001,162627,163018,-1,-1,1
TX,2,98,0062562,162001,163268,163673,-1,-1,1
TX,2,98,0062762,162001,163923,164328,-1,-1,1
TX,2,98,4062962,162001,164578,168721,-1,-1,1
TX,2,363,881c702,250001,250051,250385,-1,-1,1
TX,2,363,016b362,250001,250635,251032,-1,-1,1
TX,2,363,016b562,250001,251282,251685,-1,-1,1
TX,2,363,016b762,250001,251935,252332,-1,-1,1
TX,2,363,416b962,250001,252582,256736,-1,-1,1
TX,2,375,872001e,353001,353051,353377,-1,-1,1
TX,2,375,0177362,353001,353627,354018,-1,-1,1
TX,2,375,0177562,353001,354268,354673,-1,-1,1
TX,2,375,0177762,353001,354923,355328,-1,-1,1
TX,2,375,4177962,353001,355578,359707,-1,-1,1
TX,3,298,891860f,30001,30051,30385,-1,-1,1
TX,3,298,012a363,30001,30635,31032,-1,-1,1
TX,3,298,012a563,30001,31282,31685,-1,-1,1
TX,3,298,012a763,30001,31935,32332,-1,-1,1
TX,3,298,412a963,30001,32582,36806,-1,-1,1
TX,3,333,881c703,72001,72051,72377,-1,-1,1
TX,3,333,014d363,72001,72627,73018,-1,-1,1
TX,3,333,014d563,72001,73268,73673,-1,-1,1
TX,3,333,014d763,72001,73923,74328,-1,-1,1
TX,3,333,414d963,72001,74578,78802,-1,-1,1
TX,4,142,8910604,526001,526051,526385,-1,-1,1
TX,4,142,008e360,526001,526635,527032,-1,-1,1
TX,4,142,008e560,526001,527282,527685,-1,-1,1
TX,4,142,008e760,526001,527935,528332,-1,-1,1
TX,4,142,408e960,526001,528582,532736,-1,-1,1
TX,4,186,872001c,771001,771051,771377,-1,-1,1
TX,4,186,00ba360,771001,771627,772018,-1,-1,1
TX,4,186,00ba560,771001,772268,772673,-1,-1,1
TX,4,186,00ba760,771001,772923,773328,-1,-1,1
TX,4,186,40ba960,771001,773578,777707,-1,-1,1
TX,4,396,872001c,856001,856051,856385,-1,-1,1
