port,pkt_seq,flit,offer_ps,egress_ps,lat_ns
0,661,8000003,176001,194516,18.515000
0,661,0295343,176001,195367,19.366000
0,661,0295543,176001,196247,20.246000
0,661,0295743,176001,197114,21.113000
0,661,4295943,176001,198003,22.002000
0,2510,8000003,218001,240512,22.511000
0,2510,09ce343,218001,241393,23.392000
0,2510,09ce543,218001,242323,24.322000
0,2510,09ce743,218001,243206,25.205000
0,2510,49ce943,218001,244133,26.132000
0,1096,8000002,313001,322772,9.771000
0,1096,0448342,313001,323624,10.623000
0,1096,0448542,313001,324491,11.490000
0,1096,0448742,313001,325345,12.344000
0,1096,4448942,313001,326209,13.208000
0,1640,8000003,325001,368419,43.418000
0,1640,0668343,325001,369327,44.326000
0,1640,0668543,325001,370231,45.230000
0,1640,0668743,325001,371141,46.140000
0,1640,4668943,325001,372042,47.041000
0,2367,8000001,359001,397857,38.856000
0,2367,093f341,359001,398723,39.722000
0,2367,093f541,359001,399656,40.655000
0,2367,093f741,359001,400524,41.523000
0,2367,493f941,359001,401454,42.453000
0,1333,8000001,391001,409682,18.681000
0,1333,0535341,391001,410602,19.601000
0,1333,0535541,391001,411480,20.479000
0,1333,0535741,391001,412416,21.415000
0,1333,4535941,391001,413283,22.282000
0,2628,8000001,399001,453163,54.162000
0,2628,0a44341,399001,454029,55.028000
0,2628,0a44541,399001,454962,55.961000
0,2628,0a44741,399001,455830,56.829000
0,2628,4a44941,399001,456760,57.759000
0,5800,8000002,513001,540383,27.382000
0,5800,16a8342,513001,541303,28.302000
0,5800,16a8542,513001,542181,29.180000
0,5800,16a8742,513001,543117,30.116000
0,5800,56a8942,513001,543984,30.983000
0,2867,8000000,565001,590328,25.327000
0,2867,0b33340,565001,591194,26.193000
0,2867,0b33540,565001,592127,27.126000
0,2867,0b33740,565001,592995,27.994000
0,2867,4b33940,565001,593925,28.924000
0,7002,8000002,634001,647321,13.320000
0,7002,1b5a342,634001,648150,14.149000
0,7002,1b5a542,634001,649027,15.026000
0,7002,1b5a742,634001,649858,15.857000
0,7002,5b5a942,634001,650732,16.731000
0,4385,8000001,648001,651800,3.799000
0,4385,1121341,648001,652687,4.686000
0,4385,1121541,648001,653637,5.636000
0,4385,1121741,648001,654526,6.525000
0,4385,5121941,648001,655473,7.472000
0,4162,8000000,672001,725035,53.034000
0,4162,1042340,672001,725962,53.961000
0,4162,1042540,672001,726856,54.855000
0,4162,1042740,672001,727799,55.798000
0,4162,5042940,672001,728682,56.681000
0,4122,8000001,697001,740023,43.022000
0,4122,101a341,697001,740905,43.904000
0,4122,101a541,697001,741845,44.844000
0,4122,101a741,697001,742729,45.728000
0,4122,501a941,697001,743666,46.665000
0,5076,8000001,659001,777518,118.517000
0,5076,13d4341,659001,778433,119.432000
0,5076,13d4541,659001,779353,120.352000
0,5076,13d4741,659001,780270,121.269000
0,5076,53d4941,659001,781187,122.186000
0,5838,8000003,762001,795986,33.985000
0,5838,16ce343,762001,796868,34.867000
0,5838,16ce543,762001,797808,35.807000
0,5838,16ce743,762001,798692,36.691000
0,5838,56ce943,762001,799629,37.628000
0,4276,8000003,659001,813537,154.536000
0,4276,10b4343,659001,814417,155.416000
0,4276,10b4543,659001,815255,156.254000
0,4276,10b4743,659001,816151,157.150000
0,4276,50b4943,659001,816978,157.977000
0,4466,8000001,821001,837862,16.861000
0,4466,1172341,821001,838762,17.761000
0,4466,1172541,821001,839685,18.684000
0,4466,1172741,821001,840587,19.586000
0,4466,5172941,821001,841507,20.506000
0,3199,8000002,871001,879827,8.826000
0,3199,0c7f342,871001,880656,9.655000
0,3199,0c7f542,871001,881533,10.532000
0,3199,0c7f742,871001,882364,11.363000
0,3199,4c7f942,871001,883238,12.237000
0,4946,8000002,914001,923743,9.742000
0,4946,1352342,914001,924650,10.649000
0,4946,1352542,914001,925577,11.576000
0,4946,1352742,914001,926500,12.499000
0,4946,5352942,914001,927416,13.415000
0,5053,8000000,926001,931156,5.155000
0,5053,13bd340,926001,932036,6.035000
0,5053,13bd540,926001,932874,6.873000
0,5053,13bd740,926001,933770,7.769000
0,5053,53bd940,926001,934597,8.596000
0,6466,8000000,926001,948373,22.372000
0,6466,1942340,926001,949285,23.284000
0,6466,1942540,926001,950182,24.181000
0,6466,1942740,926001,951110,25.109000
0,6466,5942940,926001,951996,25.995000
0,5151,8000000,947001,954389,7.388000
0,5151,141f340,947001,955274,8.273000
0,5151,141f540,947001,956199,9.198000
0,5151,141f740,947001,957086,10.085000
0,5151,541f940,947001,958008,11.007000
0,7984,8000003,1060001,1111281,51.280000
0,7984,1f30343,1060001,1112181,52.180000
0,7984,1f30543,1060001,1113104,53.103000
0,7984,1f30743,1060001,1114006,54.005000
