port,pkt_seq,flit,offer_ps,egress_ps,lat_ns
0,115,8000003,136001,162343,26.342000
0,115,0073343,136001,163135,27.134000
0,115,0073543,136001,163994,27.993000
0,115,0073743,136001,164788,28.787000
0,115,4073943,136001,165644,29.643000
0,1351,8000000,137001,184149,47.148000
0,1351,0547340,137001,184995,47.994000
0,1351,0547540,137001,185799,48.798000
0,1351,0547740,137001,186661,49.660000
0,1351,4547940,137001,187454,50.453000
0,1137,8000003,190001,201107,11.106000
0,1137,0471343,190001,201899,11.898000
0,1137,0471543,190001,202758,12.757000
0,1137,0471743,190001,203552,13.551000
0,1137,4471943,190001,204408,14.407000
0,984,8000001,206001,211311,5.310000
0,984,03d8341,206001,212152,6.151000
0,984,03d8541,206001,213000,6.999000
0,984,03d8741,206001,213857,7.856000
0,984,43d8941,206001,214694,8.693000
0,1827,8000003,371001,386449,15.448000
0,1827,0723343,371001,387287,16.286000
0,1827,0723543,371001,388109,17.108000
0,1827,0723743,371001,388963,17.962000
0,1827,4723943,371001,389774,18.773000
0,2513,8000003,395001,399611,4.610000
0,2513,09d1343,395001,400454,5.453000
0,2513,09d1543,395001,401290,6.289000
0,2513,09d1743,395001,402135,7.134000
0,2513,49d1943,395001,402968,7.967000
0,3738,8000002,456001,466719,10.718000
0,3738,0e9a342,456001,467511,11.510000
0,3738,0e9a542,456001,468370,12.369000
0,3738,0e9a742,456001,469164,13.163000
0,3738,4e9a942,456001,470020,14.019000
0,6182,8000002,485001,491608,6.607000
0,6182,1826342,485001,492449,7.448000
0,6182,1826542,485001,493297,8.296000
0,6182,1826742,485001,494154,9.153000
0,6182,5826942,485001,494991,9.990000
0,5191,8000002,495001,505069,10.068000
0,5191,1447342,495001,505905,10.904000
0,5191,1447542,495001,506759,11.758000
0,5191,1447742,495001,507597,12.596000
0,5191,5447942,495001,508448,13.447000
0,1400,8000000,495001,522520,27.519000
0,1400,0578340,495001,523366,28.365000
0,1400,0578540,495001,524170,29.169000
0,1400,0578740,495001,525032,30.031000
0,1400,4578940,495001,525825,30.824000
0,3671,8000003,499001,530668,31.667000
0,3671,0e57343,499001,531460,32.459000
0,3671,0e57543,499001,532319,33.318000
0,3671,0e57743,499001,533113,34.112000
0,3671,4e57943,499001,533969,34.968000
0,3920,8000002,570001,590721,20.720000
0,3920,0f50342,570001,591567,21.566000
0,3920,0f50542,570001,592371,22.370000
0,3920,0f50742,570001,593233,23.232000
0,3920,4f50942,570001,594026,24.025000
