port,pkt_seq,flit,offer_ps,egress_ps,lat_ns
6,3712,801801a,1113001,1118320,5.319000
6,3712,0e80342,1113001,1119146,6.145000
6,3712,0e80542,1113001,1120039,7.038000
6,3712,0e80742,1113001,1120867,7.866000
6,3712,4e80942,1113001,1121757,8.756000
6,3106,801801b,1334001,1361137,27.136000
6,3106,0c22343,1334001,1362018,28.017000
6,3106,0c22543,1334001,1362948,28.947000
6,3106,0c22743,1334001,1363831,29.830000
6,3106,4c22943,1334001,1364758,30.757000
6,640,801801a,1456001,1461844,5.843000
6,640,0280342,1456001,1462749,6.748000
6,640,0280542,1456001,1463668,7.667000
6,640,0280742,1456001,1464575,8.574000
6,640,4280942,1456001,1465491,9.490000
6,6160,801801b,1664001,1669294,5.293000
6,6160,1810343,1664001,1670162,6.161000
6,6160,1810543,1664001,1671026,7.025000
6,6160,1810743,1664001,1671896,7.895000
6,6160,5810943,1664001,1672757,8.756000
6,160,8018018,1993001,1996088,3.087000
6,160,00a0340,1993001,1996979,3.978000
6,160,00a0540,1993001,1997899,4.898000
6,160,00a0740,1993001,1998806,5.805000
6,160,40a0940,1993001,1999715,6.714000
6,4000,801801a,2728001,2733189,5.188000
6,4000,0fa0342,2728001,2734097,6.096000
6,4000,0fa0542,2728001,2735001,7.000000
6,4000,0fa0742,2728001,2735911,7.910000
6,4000,4fa0942,2728001,2736812,8.811000
6,2914,8018019,3453001,3468022,15.021000
6,2914,0b62341,3453001,3468888,15.887000
6,2914,0b62541,3453001,3469821,16.820000
6,2914,0b62741,3453001,3470689,17.688000
6,2914,4b62941,3453001,3471619,18.618000
6,4402,8018018,3537001,3592759,55.758000
6,4402,1132340,3537001,3593679,56.678000
6,4402,1132540,3537001,3594557,57.556000
6,4402,1132740,3537001,3595493,58.492000
6,4402,5132940,3537001,3596360,59.359000
6,4978,8018018,3630001,3658998,28.997000
6,4978,1372340,3630001,3659864,29.863000
6,4978,1372540,3630001,3660797,30.796000
6,4978,1372740,3630001,3661665,31.664000
6,4978,5372940,3630001,3662595,32.594000
6,5314,8018019,3655001,3672224,17.223000
6,5314,14c2341,3655001,3673078,18.077000
6,5314,14c2541,3655001,3673942,18.941000
6,5314,14c2741,3655001,3674812,19.811000
6,5314,54c2941,3655001,3675665,20.664000
6,5152,801801a,5155001,5163775,8.774000
6,5152,1420342,5155001,5164680,9.679000
6,5152,1420542,5155001,5165599,10.598000
6,5152,1420742,5155001,5166506,11.505000
6,5152,5420942,5155001,5167422,12.421000
7,4896,801c01c,142001,151527,9.526000
7,4896,1320340,142001,152393,10.392000
7,4896,1320540,142001,153326,11.325000
7,4896,1320740,142001,154194,12.193000
7,4896,5320940,142001,155124,13.123000
7,1121,801c01d,295001,310686,15.685000
7,1121,0461341,295001,311606,16.605000
7,1121,0461541,295001,312484,17.483000
7,1121,0461741,295001,313420,18.419000
7,1121,4461941,295001,314287,19.286000
7,1584,801c01e,379001,440191,61.190000
7,1584,0630342,379001,441010,62.009000
7,1584,0630542,379001,441901,62.900000
7,1584,0630742,379001,442722,63.721000
7,1584,4630942,379001,443610,64.609000
7,2016,801c01d,405001,469089,64.088000
7,2016,07e0341,405001,469978,64.977000
7,2016,07e0541,405001,470903,65.902000
7,2016,07e0741,405001,471794,66.793000
7,2016,47e0941,405001,472716,67.715000
7,1619,801c01e,683001,722855,39.854000
7,1619,0653342,683001,723767,40.766000
7,1619,0653542,683001,724668,41.667000
7,1619,0653742,683001,725596,42.595000
7,1619,4653942,683001,726486,43.485000
7,4704,801c01e,730001,730912,0.911000
7,4704,1260342,730001,731778,1.777000
7,4704,1260542,730001,732635,2.634000
7,4704,1260742,730001,733503,3.502000
7,4704,5260942,730001,734357,4.356000
7,1091,801c01c,728001,751301,23.300000
7,1091,0443340,728001,752192,24.191000
7,1091,0443540,728001,753112,25.111000
7,1091,0443740,728001,754019,26.018000
7,1091,4443940,728001,754928,26.927000
7,1728,801c01e,793001,798227,5.226000
7,1728,06c0342,793001,799147,6.146000
7,1728,06c0542,793001,800025,7.024000
7,1728,06c0742,793001,800961,7.960000
7,1728,46c0942,793001,801828,8.827000
7,2928,801c01e,856001,861305,5.304000
7,2928,0b70342,856001,862196,6.195000
7,2928,0b70542,856001,863116,7.115000
7,2928,0b70742,856001,864023,8.022000
7,2928,4b70942,856001,864932,8.931000
7,2976,801c01e,885001,895182,10.181000
7,2976,0ba0342,885001,896102,11.101000
7,2976,0ba0542,885001,896980,11.979000
7,2976,0ba0742,885001,897916,12.915000
7,2976,4ba0942,885001,898783,13.782000
7,1056,801c01d,896001,909531,13.530000
7,1056,0420341,896001,910397,14.396000
7,1056,0420541,896001,911330,15.329000
7,1056,0420741,896001,912198,16.197000
7,1056,4420941,896001,913128,17.127000
7,4320,801c01d,1052001,1060998,8.997000
7,4320,10e0341,1052001,1061918,9.917000
7,4320,10e0541,1052001,1062796,10.795000
7,4320,10e0741,1052001,1063732,11.731000
7,4320,50e0941,1052001,1064599,12.598000
7,1296,801c01d,1067001,1075297,8.296000
7,1296,0510341,1067001,1076188,9.187000
7,1296,0510541,1067001,1077108,10.107000
7,1296,0510741,1067001,1078015,11.014000
7,1296,4510941,1067001,1078924,11.923000
7,672,801c01e,1077001,1085748,8.747000
7,672,02a0342,1077001,1086656,9.655000
7,672,02a0542,1077001,1087560,10.559000
7,672,02a0742,1077001,1088470,11.469000
7,672,42a0942,1077001,1089371,12.370000
7,3713,801c01e,1114001,1125324,11.323000
7,3713,0e81342,1114001,1126175,12.174000
7,3713,0e81542,1114001,1127055,13.054000
7,3713,0e81742,1114001,1127922,13.921000
7,3713,4e81942,1114001,1128791,14.790000
7,3857,801c01f,1064001,1149126,85.125000
7,3857,0f11343,1064001,1150032,86.031000
7,3857,0f11543,1064001,1150949,86.948000
7,3857,0f11743,1064001,1151871,87.870000
7,3857,4f11943,1064001,1152777,88.776000
7,1824,801c01e,1175001,1222931,47.930000
7,1824,0720342,1175001,1223836,48.835000
7,1824,0720542,1175001,1224755,49.754000
7,1824,0720742,1175001,1225662,50.661000
7,1824,4720942,1175001,1226578,51.577000
7,3696,801c01f,1261001,1290011,29.010000
7,3696,0e70343,1261001,1290917,29.916000
7,3696,0e70543,1261001,1291834,30.833000
7,3696,0e70743,1261001,1292756,31.755000
7,3696,4e70943,1261001,1293662,32.661000
7,384,801c01e,1335001,1340223,5.222000
7,384,0180342,1335001,1341128,6.127000
7,384,0180542,1335001,1342047,7.046000
7,384,0180742,1335001,1342954,7.953000
7,384,4180942,1335001,1343870,8.869000
7,3107,801c01f,1335001,1368010,33.009000
7,3107,0c23343,1335001,1368916,33.915000
7,3107,0c23543,1335001,1369833,34.832000
7,3107,0c23743,1335001,1370755,35.754000
7,3107,4c23943,1335001,1371661,36.660000
7,641,801c01e,1457001,1468320,11.319000
7,641,0281342,1457001,1469237,12.236000
7,641,0281542,1457001,1470130,13.129000
7,641,0281742,1457001,1471063,14.062000
7,641,4281942,1457001,1471945,14.944000
7,5424,801c01d,1482001,1487310,5.309000
7,5424,1530341,1482001,1488191,6.190000
7,5424,1530541,1482001,1489121,7.120000
7,5424,1530741,1482001,1490004,8.003000
7,5424,5530941,1482001,1490931,8.930000
7,3888,801c01d,1495001,1510363,15.362000
7,3888,0f30341,1495001,1511268,16.267000
7,3888,0f30541,1495001,1512187,17.186000
7,3888,0f30741,1495001,1513094,18.093000
7,3888,4f30941,1495001,1514010,19.009000
7,6288,801c01e,1580001,1604290,24.289000
7,6288,1890342,1580001,1605171,25.170000
7,6288,1890542,1580001,1606101,26.100000
7,6288,1890742,1580001,1606984,26.983000
7,6288,5890942,1580001,1607911,27.910000
7,6161,801c01f,1665001,1676309,11.308000
7,6161,1811343,1665001,1677173,12.172000
7,6161,1811543,1665001,1678014,13.013000
7,6161,1811743,1665001,1678894,13.893000
7,6161,5811943,1665001,1679724,14.723000
7,4128,801c01f,1668001,1680921,12.920000
7,4128,1020343,1668001,1681829,13.828000
7,4128,1020543,1668001,1682733,14.732000
7,4128,1020743,1668001,1683643,15.642000
7,4128,5020943,1668001,1684544,16.543000
7,3312,801c01c,1928001,1936678,8.677000
7,3312,0cf0340,1928001,1937569,9.568000
7,3312,0cf0540,1928001,1938489,10.488000
7,3312,0cf0740,1928001,1939396,11.395000
7,3312,4cf0940,1928001,1940305,12.304000
7,4560,801c01d,1977001,1985719,8.718000
7,4560,11d0341,1977001,1986573,9.572000
7,4560,11d0541,1977001,1987437,10.436000
7,4560,11d0741,1977001,1988307,11.306000
7,4560,51d0941,1977001,1989160,12.159000
7,161,801c01c,1994001,2002971,8.970000
7,161,00a1340,1994001,2003876,9.875000
7,161,00a1540,1994001,2004795,10.794000
7,161,00a1740,1994001,2005702,11.701000
7,161,40a1940,1994001,2006618,12.617000
7,3120,801c01e,2142001,2162673,20.672000
7,3120,0c30342,2142001,2163579,21.578000
7,3120,0c30542,2142001,2164496,22.495000
7,3120,0c30742,2142001,2165418,23.417000
7,3120,4c30942,2142001,2166324,24.323000
7,6192,801c01e,2306001,2306946,0.945000
7,6192,1830342,2306001,2307760,1.759000
7,6192,1830542,2306001,2308644,2.643000
7,6192,1830742,2306001,2309460,3.459000
7,6192,5830942,2306001,2310341,4.340000
7,6048,801c01c,2309001,2314193,5.192000
7,6048,17a0340,2309001,2315120,6.119000
7,6048,17a0540,2309001,2316031,7.030000
7,6048,17a0740,2309001,2316960,7.959000
7,6048,57a0940,2309001,2317868,8.867000
7,4512,801c01d,2598001,2654441,56.440000
7,4512,11a0341,2598001,2655314,57.313000
7,4512,11a0541,2598001,2656266,58.265000
7,4512,11a0741,2598001,2657141,59.140000
7,4512,51a0941,2598001,2658090,60.089000
7,4001,801c01e,2729001,2740179,11.178000
7,4001,0fa1342,2729001,2741118,12.117000
7,4001,0fa1542,2729001,2742003,13.002000
7,4001,0fa1742,2729001,2742958,13.957000
7,4001,4fa1942,2729001,2743832,14.831000
7,4800,801c01d,3134001,3139309,5.308000
7,4800,12c0341,3134001,3140182,6.181000
7,4800,12c0541,3134001,3141134,7.133000
7,4800,12c0741,3134001,3142009,8.008000
7,4800,52c0941,3134001,3142958,8.957000
7,816,801c01e,3423001,3431702,8.701000
7,816,0330342,3423001,3432576,9.575000
7,816,0330542,3423001,3433436,10.435000
7,816,0330742,3423001,3434312,11.311000
7,816,4330942,3423001,3435169,12.168000
7,2915,801c01d,3454001,3479508,25.507000
7,2915,0b63341,3454001,3480408,26.407000
7,2915,0b63541,3454001,3481334,27.333000
7,2915,0b63741,3454001,3482236,28.235000
7,2915,4b63941,3454001,3483159,29.158000
7,3168,801c01c,3550001,3555312,5.311000
7,3168,0c60340,3550001,3556225,6.224000
7,3168,0c60540,3550001,3557137,7.136000
7,3168,0c60740,3550001,3558066,8.065000
7,3168,4c60940,3550001,3558967,8.966000
7,4403,801c01c,3538001,3598673,60.672000
7,4403,1133340,3538001,3599573,61.572000
7,4403,1133540,3538001,3600499,62.498000
7,4403,1133740,3538001,3601401,63.400000
7,4403,5133940,3538001,3602324,64.323000
7,4979,801c01c,3631001,3670712,39.711000
7,4979,1373340,3631001,3671600,40.599000
7,4979,1373540,3631001,3672525,41.524000
7,4979,1373740,3631001,3673415,42.414000
7,4979,5373940,3631001,3674337,43.336000
7,5315,801c01d,3656001,3679193,23.192000
7,5315,14c3341,3656001,3680015,24.014000
7,5315,14c3541,3656001,3680914,24.913000
7,5315,14c3741,3656001,3681738,25.737000
7,5315,54c3941,3656001,3682634,26.633000
7,5376,801c01c,3903001,3906077,3.076000
7,5376,1500340,3903001,3907004,4.003000
7,5376,1500540,3903001,3907915,4.914000
7,5376,1500740,3903001,3908844,5.843000
7,5376,5500940,3903001,3909752,6.751000
7,3792,801c01e,4200001,4208784,8.783000
7,3792,0ed0342,4200001,4209657,9.656000
7,3792,0ed0542,4200001,4210609,10.608000
7,3792,0ed0742,4200001,4211484,11.483000
7,3792,4ed0942,4200001,4212433,12.432000
7,5153,801c01e,5156001,5170857,14.856000
7,5153,1421342,5156001,5171796,15.795000
7,5153,1421542,5156001,5172681,16.680000
7,5153,1421742,5156001,5173636,17.635000
7,5153,5421942,5156001,5174510,18.509000
7,5760,801c01f,5809001,5814255,5.254000
7,5760,1680343,5809001,5815128,6.127000
7,5760,1680543,5809001,5816080,7.079000
7,5760,1680743,5809001,5816955,7.954000
7,5760,5680943,5809001,5817904,8.903000
8,4897,8020020,143001,162121,19.120000
8,4897,1321340,143001,162987,19.986000
8,4897,1321540,143001,163920,20.919000
8,4897,1321740,143001,164788,21.787000
8,4897,5321940,143001,165718,22.717000
8,1122,8020021,296001,321167,25.166000
8,1122,0462341,296001,322075,26.074000
8,1122,0462541,296001,322979,26.978000
8,1122,0462741,296001,323889,27.888000
8,1122,4462941,296001,324790,28.789000
8,2017,8020021,406001,413001,7.000000
8,2017,07e1341,406001,413897,7.896000
8,2017,07e1541,406001,414826,8.825000
8,2017,07e1741,406001,415738,9.737000
8,2017,47e1941,406001,416656,10.655000
8,1585,8020022,380001,453542,73.541000
8,1585,0631342,380001,454427,74.426000
8,1585,0631542,380001,455352,75.351000
8,1585,0631742,380001,456239,76.238000
8,1585,4631942,380001,457161,77.160000
8,1620,8020022,684001,725178,41.177000
8,1620,0654342,684001,726078,42.077000
8,1620,0654542,684001,727001,43.000000
8,1620,0654742,684001,727903,43.902000
8,1620,4654942,684001,728823,44.822000
8,4705,8020022,731001,749267,18.266000
8,4705,1261342,731001,750096,19.095000
8,4705,1261542,731001,750973,19.972000
8,4705,1261742,731001,751804,20.803000
8,4705,5261942,731001,752678,21.677000
8,1092,8020020,729001,763649,34.648000
8,1092,0444340,729001,764501,35.500000
8,1092,0444540,729001,765368,36.367000
8,1092,0444740,729001,766222,37.221000
8,1092,4444940,729001,767086,38.085000
8,1729,8020022,794001,837629,43.628000
8,1729,06c1342,794001,838514,44.513000
8,1729,06c1542,794001,839439,45.438000
8,1729,06c1742,794001,840326,46.325000
8,1729,46c1942,794001,841248,47.247000
8,2929,8020022,857001,871825,14.824000
8,2929,0b71342,857001,872737,15.736000
8,2929,0b71542,857001,873634,16.633000
8,2929,0b71742,857001,874562,17.561000
8,2929,4b71942,857001,875448,18.447000
8,2977,8020022,886001,905935,19.934000
8,2977,0ba1342,886001,906845,20.844000
8,2977,0ba1542,886001,907757,21.756000
8,2977,0ba1742,886001,908683,22.682000
8,2977,4ba1942,886001,909584,23.583000
8,1057,8020021,897001,911827,14.826000
8,1057,0421341,897001,912727,15.726000
8,1057,0421541,897001,913650,16.649000
8,1057,0421741,897001,914552,17.551000
8,1057,4421941,897001,915472,18.471000
8,4321,8020021,1053001,1064260,11.259000
8,4321,10e1341,1053001,1065170,12.169000
8,4321,10e1541,1053001,1066082,13.081000
8,4321,10e1741,1053001,1067008,14.007000
8,4321,50e1941,1053001,1067909,14.908000
8,1297,8020021,1068001,1087586,19.585000
8,1297,0511341,1068001,1088498,20.497000
8,1297,0511541,1068001,1089395,21.394000
8,1297,0511741,1068001,1090323,22.322000
8,1297,4511941,1068001,1091209,23.208000
8,673,8020022,1078001,1093362,15.361000
8,673,02a1342,1078001,1094247,16.246000
8,673,02a1542,1078001,1095172,17.171000
8,673,02a1742,1078001,1096059,18.058000
8,673,42a1942,1078001,1096981,18.980000
8,3714,8020022,1115001,1135712,20.711000
8,3714,0e82342,1115001,1136563,21.562000
8,3714,0e82542,1115001,1137443,22.442000
8,3714,0e82742,1115001,1138310,23.309000
8,3714,4e82942,1115001,1139179,24.178000
8,3858,8020023,1065001,1176888,111.887000
8,3858,0f12343,1065001,1177815,112.814000
8,3858,0f12543,1065001,1178709,113.708000
8,3858,0f12743,1065001,1179652,114.651000
8,3858,4f12943,1065001,1180535,115.534000
8,1825,8020022,1176001,1233193,57.192000
8,1825,0721342,1176001,1234075,58.074000
8,1825,0721542,1176001,1235015,59.014000
8,1825,0721742,1176001,1235899,59.898000
8,1825,4721942,1176001,1236836,60.835000
8,3697,8020023,1262001,1271244,9.243000
8,3697,0e71343,1262001,1272171,10.170000
8,3697,0e71543,1262001,1273065,11.064000
8,3697,0e71743,1262001,1274008,12.007000
8,3697,4e71943,1262001,1274891,12.890000
8,385,8020022,1336001,1350739,14.738000
8,385,0181342,1336001,1351646,15.645000
8,385,0181542,1336001,1352573,16.572000
8,385,0181742,1336001,1353496,17.495000
8,385,4181942,1336001,1354412,18.411000
8,3108,8020023,1336001,1384659,48.658000
8,3108,0c24343,1336001,1385586,49.585000
8,3108,0c24543,1336001,1386480,50.479000
8,3108,0c24743,1336001,1387423,51.422000
8,3108,4c24943,1336001,1388306,52.305000
8,642,8020022,1458001,1482227,24.226000
8,642,0282342,1458001,1483134,25.133000
8,642,0282542,1458001,1484061,26.060000
8,642,0282742,1458001,1484984,26.983000
8,642,4282942,1458001,1485900,27.899000
8,5425,8020021,1483001,1499695,16.694000
8,5425,1531341,1483001,1500622,17.621000
8,5425,1531541,1483001,1501516,18.515000
8,5425,1531741,1483001,1502459,19.458000
8,5425,5531941,1483001,1503342,20.341000
8,3889,8020021,1496001,1507362,11.361000
8,3889,0f31341,1496001,1508244,12.243000
8,3889,0f31541,1496001,1509184,13.183000
8,3889,0f31741,1496001,1510068,14.067000
8,3889,4f31941,1496001,1511005,15.004000
8,6289,8020022,1581001,1596715,15.714000
8,6289,1891342,1581001,1597642,16.641000
8,6289,1891542,1581001,1598536,17.535000
8,6289,1891742,1581001,1599479,18.478000
8,6289,5891942,1581001,1600362,19.361000
8,4129,8020023,1669001,1678209,9.208000
8,4129,1021343,1669001,1679116,10.115000
8,4129,1021543,1669001,1680043,11.042000
8,4129,1021743,1669001,1680966,11.965000
8,4129,5021943,1669001,1681882,12.881000
8,6162,8020023,1666001,1686744,20.743000
8,6162,1812343,1666001,1687624,21.623000
8,6162,1812543,1666001,1688462,22.461000
8,6162,1812743,1666001,1689358,23.357000
8,6162,5812943,1666001,1690185,24.184000
8,3313,8020020,1929001,1940393,11.392000
8,3313,0cf1340,1929001,1941293,12.292000
8,3313,0cf1540,1929001,1942216,13.215000
8,3313,0cf1740,1929001,1943118,14.117000
8,3313,4cf1940,1929001,1944038,15.037000
8,4561,8020021,1978001,1989827,11.826000
8,4561,11d1341,1978001,1990712,12.711000
8,4561,11d1541,1978001,1991637,13.636000
8,4561,11d1741,1978001,1992524,14.523000
8,4561,51d1941,1978001,1993446,15.445000
8,162,8020020,1995001,2019935,24.934000
8,162,00a2340,1995001,2020835,25.834000
8,162,00a2540,1995001,2021758,26.757000
8,162,00a2740,1995001,2022660,27.659000
8,162,40a2940,1995001,2023580,28.579000
8,3121,8020022,2143001,2160458,17.457000
8,3121,0c31342,2143001,2161343,18.342000
8,3121,0c31542,2143001,2162268,19.267000
8,3121,0c31742,2143001,2163155,20.154000
8,3121,4c31942,2143001,2164077,21.076000
8,6193,8020022,2307001,2320208,13.207000
8,6193,1831342,2307001,2321034,14.033000
8,6193,1831542,2307001,2321927,14.926000
8,6193,1831742,2307001,2322755,15.754000
8,6193,5831942,2307001,2323645,16.644000
8,6049,8020020,2310001,2324858,14.857000
8,6049,17a1340,2310001,2325773,15.772000
8,6049,17a1540,2310001,2326693,16.692000
8,6049,17a1740,2310001,2327610,17.609000
8,6049,57a1940,2310001,2328527,18.526000
8,4513,8020021,2599001,2664936,65.935000
8,4513,11a1341,2599001,2665843,66.842000
8,4513,11a1541,2599001,2666770,67.769000
8,4513,11a1741,2599001,2667693,68.692000
8,4513,51a1941,2599001,2668609,69.608000
8,4002,8020022,2730001,2750740,20.739000
8,4002,0fa2342,2730001,2751667,21.666000
8,4002,0fa2542,2730001,2752561,22.560000
8,4002,0fa2742,2730001,2753504,23.503000
8,4002,4fa2942,2730001,2754387,24.386000
8,4801,8020021,3135001,3149745,14.744000
8,4801,12c1341,3135001,3150652,15.651000
8,4801,12c1541,3135001,3151579,16.578000
8,4801,12c1741,3135001,3152502,17.501000
8,4801,52c1941,3135001,3153418,18.417000
8,817,8020022,3424001,3435278,11.277000
8,817,0331342,3424001,3436205,12.204000
8,817,0331542,3424001,3437099,13.098000
8,817,0331742,3424001,3438042,14.041000
8,817,4331942,3424001,3438925,14.924000
8,2916,8020021,3455001,3490864,35.863000
8,2916,0b64341,3455001,3491771,36.770000
8,2916,0b64541,3455001,3492698,37.697000
8,2916,0b64741,3455001,3493621,38.620000
8,2916,4b64941,3455001,3494537,39.536000
8,3169,8020020,3551001,3566767,15.766000
8,3169,0c61340,3551001,3567694,16.693000
8,3169,0c61540,3551001,3568588,17.587000
8,3169,0c61740,3551001,3569531,18.530000
8,3169,4c61940,3551001,3570414,19.413000
8,4404,8020020,3539001,3598327,59.326000
8,4404,1134340,3539001,3599209,60.208000
8,4404,1134540,3539001,3600149,61.148000
8,4404,1134740,3539001,3601033,62.032000
8,4404,5134940,3539001,3601970,62.969000
8,4980,8020020,3632001,3680977,48.976000
8,4980,1374340,3632001,3681892,49.891000
8,4980,1374540,3632001,3682812,50.811000
8,4980,1374740,3632001,3683729,51.728000
8,4980,5374940,3632001,3684646,52.645000
8,5316,8020021,3657001,3704591,47.590000
8,5316,14c4341,3657001,3705473,48.472000
8,5316,14c4541,3657001,3706413,49.412000
8,5316,14c4741,3657001,3707297,50.296000
8,5316,54c4941,3657001,3708234,51.233000
8,5377,8020020,3904001,3918779,14.778000
8,5377,1501340,3904001,3919694,15.693000
8,5377,1501540,3904001,3920614,16.613000
8,5377,1501740,3904001,3921531,17.530000
8,5377,5501940,3904001,3922448,18.447000
8,3793,8020022,4201001,4212289,11.288000
8,3793,0ed1342,4201001,4213171,12.170000
8,3793,0ed1542,4201001,4214111,13.110000
8,3793,0ed1742,4201001,4214995,13.994000
8,3793,4ed1942,4201001,4215932,14.931000
8,5154,8020022,5157001,5172168,15.167000
8,5154,1422342,5157001,5173083,16.082000
8,5154,1422542,5157001,5174003,17.002000
8,5154,1422742,5157001,5174920,17.919000
8,5154,5422942,5157001,5175837,18.836000
8,5761,8020023,5810001,5824742,14.741000
8,5761,1681343,5810001,5825624,15.623000
8,5761,1681543,5810001,5826564,16.563000
8,5761,1681743,5810001,5827448,17.447000
8,5761,5681943,5810001,5828385,18.384000
9,1123,8024025,297001,328190,31.189000
9,1123,0463341,297001,329081,32.080000
9,1123,0463541,297001,330001,33.000000
9,1123,0463741,297001,330908,33.907000
9,1123,4463941,297001,331817,34.816000
9,1621,8024026,685001,732153,47.152000
9,1621,0655342,685001,733073,48.072000
9,1621,0655542,685001,733951,48.950000
9,1621,0655742,685001,734887,49.886000
9,1621,4655942,685001,735754,50.753000
9,1093,8024024,730001,777746,47.745000
9,1093,0445340,730001,778597,48.596000
9,1093,0445540,730001,779477,49.476000
9,1093,0445740,730001,780344,50.343000
9,1093,4445940,730001,781213,51.212000
9,3715,8024026,1116001,1149919,33.918000
9,3715,0e83342,1116001,1150787,34.786000
9,3715,0e83542,1116001,1151651,35.650000
9,3715,0e83742,1116001,1152521,36.520000
9,3715,4e83942,1116001,1153382,37.381000
9,3859,8024027,1066001,1201799,135.798000
9,3859,0f13343,1066001,1202665,136.664000
9,3859,0f13543,1066001,1203598,137.597000
9,3859,0f13743,1066001,1204466,138.465000
9,3859,4f13943,1066001,1205396,139.395000
9,3109,8024027,1337001,1390506,53.505000
9,3109,0c25343,1337001,1391414,54.413000
9,3109,0c25543,1337001,1392318,55.317000
9,3109,0c25743,1337001,1393228,56.227000
9,3109,4c25943,1337001,1394129,57.128000
9,643,8024026,1459001,1493996,34.995000
9,643,0283342,1459001,1494862,35.861000
9,643,0283542,1459001,1495795,36.794000
9,643,0283742,1459001,1496663,37.662000
9,643,4283942,1459001,1497593,38.592000
9,6163,8024027,1667001,1697860,30.859000
9,6163,1813343,1667001,1698780,31.779000
9,6163,1813543,1667001,1699658,32.657000
9,6163,1813743,1667001,1700594,33.593000
9,6163,5813943,1667001,1701461,34.460000
9,163,8024024,1996001,2031508,35.507000
