port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
0,199,199,40c7942,20051,20385,31337,31437,10.952000,11.286000
0,131,131,4083941,24051,24385,35541,35641,11.156000,11.490000
0,72,72,4048941,53051,53385,67895,67995,14.510000,14.844000
0,660,660,4294940,59416,59742,73403,73503,13.661000,13.987000
0,121,121,4079942,72051,72385,109619,109719,37.234000,37.568000
0,162,162,40a2943,118051,118377,156496,156596,38.119000,38.445000
0,460,460,41cc941,186051,186377,195539,195639,9.162000,9.488000
0,1484,1484,45cc942,179051,179385,202032,202132,22.647000,22.981000
0,484,484,41e4940,214051,214377,221736,221836,7.359000,7.685000
0,2816,2816,4b00941,254416,254750,267392,267492,12.642000,12.976000
0,2745,2745,4ab9942,281051,281385,296679,296779,15.294000,15.628000
0,1571,1571,4623941,404051,404385,440169,440269,35.784000,36.118000
0,4824,4824,52d8940,442051,442377,449783,449883,7.406000,7.732000
0,1976,1976,47b8941,448051,448385,455194,455294,6.809000,7.143000
0,2290,2290,48f2942,442051,442377,463802,463902,21.425000,21.751000
0,2907,2907,4b5b942,546498,546824,556103,556203,9.279000,9.605000
0,1648,1648,4670940,559051,559377,569352,569452,9.975000,10.301000
0,3348,3348,4d14940,553416,553750,574989,575089,21.239000,21.573000
0,4030,4030,4fbe942,585051,585385,601196,601296,15.811000,16.145000
0,1793,1793,4701940,599446,599780,606677,606777,6.897000,7.231000
0,3516,3516,4dbc943,599051,599377,623522,623622,24.145000,24.471000
0,2303,2303,48ff941,596051,596385,628991,629091,32.606000,32.940000
0,4462,4462,516e942,657051,657377,663901,664001,6.524000,6.850000
0,3493,3493,4da5942,688051,688385,706224,706324,17.839000,18.173000
0,4553,4553,51c9942,742051,742385,752352,752452,9.967000,10.301000
0,3386,3386,4d3a942,745051,745377,757847,757947,12.470000,12.796000
0,4610,4610,5202943,793051,793377,830649,830749,37.272000,37.598000
0,5302,5302,54b6943,840051,840377,852963,853063,12.586000,12.912000
0,2919,2919,4b67941,862051,862377,885416,885516,23.039000,23.365000
0,3384,3384,4d38943,906051,906385,913742,913842,7.357000,7.691000
0,7399,7399,5ce7941,910438,910764,919252,919352,8.488000,8.814000
0,4052,4052,4fd4940,934051,934385,943465,943565,9.080000,9.414000
0,5210,5210,545a940,950051,950377,955942,956042,5.565000,5.891000
0,4686,4686,524e942,977487,977813,1011267,1011367,33.454000,33.780000
0,7115,7115,5bcb941,999051,999385,1022213,1022313,22.828000,23.162000
0,5320,5320,54c8942,1050416,1050742,1069654,1069754,18.912000,19.238000
0,6813,6813,5a9d942,1076051,1076377,1083720,1083820,7.343000,7.669000
0,3528,3528,4dc8941,1083051,1083377,1098616,1098716,15.239000,15.565000
0,5585,5585,55d1941,1105051,1105385,1114492,1114592,9.107000,9.441000
0,6923,6923,5b0b940,1180051,1180385,1191535,1191635,11.150000,11.484000
0,10641,10641,6991943,1215051,1215377,1232440,1232540,17.063000,17.389000
0,10440,10440,68c8940,1305051,1305385,1310065,1310165,4.680000,5.014000
0,9065,9065,6369942,1337051,1337377,1347471,1347571,10.094000,10.420000
0,8194,8194,6002941,1369884,1370218,1378392,1378492,8.174000,8.508000
0,9463,9463,64f7941,1411051,1411377,1421310,1421410,9.933000,10.259000
0,3718,3718,4e86940,1414051,1414377,1426793,1426893,12.416000,12.742000
0,9722,9722,65fa940,1480051,1480385,1501978,1502078,21.593000,21.927000
0,6429,6429,591d940,1553051,1553377,1574844,1574944,21.467000,21.793000
0,7958,7958,5f16941,1756051,1756377,1775134,1775234,18.757000,19.083000
0,10109,10109,677d940,1810051,1810385,1816828,1816928,6.443000,6.777000
0,7107,7107,5bc3941,1888051,1888377,1909042,1909142,20.665000,20.991000
0,9846,9846,6676943,1919051,1919377,1931983,1932083,12.606000,12.932000
0,8492,8492,612c942,1962051,1962377,1971506,1971606,9.129000,9.455000
0,9096,9096,6388942,2012051,2012377,2023278,2023378,10.901000,11.227000
0,10949,10949,6ac5940,2056051,2056377,2066760,2066860,10.383000,10.709000
0,6522,6522,597a941,2057446,2057780,2072253,2072352,14.473000,14.807000
0,10422,10422,68b6943,2206051,2206377,2218988,2219088,12.611000,12.937000
0,10818,10818,6a42940,2492051,2492385,2502357,2502457,9.972000,10.306000
0,10352,10352,6870940,2530446,2530780,2544400,2544500,13.620000,13.954000
1,743,743,42e7940,66051,66377,71963,72063,5.586000,5.912000
1,1538,1538,4602943,186051,186385,203426,203526,17.041000,17.375000
1,928,928,43a0941,205051,205385,223476,223576,18.091000,18.425000
1,650,650,428a940,275402,275736,282267,282367,6.531000,6.865000
1,1644,1644,466c942,349051,349385,360868,360968,11.483000,11.817000
1,1969,1969,47b1940,414051,414377,428096,428196,13.719000,14.045000
1,4091,4091,4ffb942,521050,521377,526987,527087,5.610000,5.937000
1,1438,1438,459e942,511051,511377,538884,538984,27.507000,27.833000
1,1541,1541,4605943,561051,561377,577087,577187,15.710000,16.036000
1,3707,3707,4e7b940,578051,578385,587483,587583,9.098000,9.432000
1,2595,2595,4a23943,577051,577377,600581,600681,23.204000,23.530000
1,2853,2853,4b25940,596051,596377,606090,606190,9.713000,10.039000
1,5832,5832,56c8940,629416,629750,638052,638152,8.302000,8.636000
1,3225,3225,4c99940,644051,644385,655318,655418,10.933000,11.267000
1,3495,3495,4da7940,708051,708377,715764,715864,7.387000,7.713000
1,5011,5011,5393941,754051,754385,759111,759211,4.726000,5.060000
1,2863,2863,4b2f943,848051,848377,868149,868249,19.772000,20.098000
1,5808,5808,56b0941,902051,902377,914648,914748,12.271000,12.597000
1,5105,5105,53f1943,951051,951377,981050,981150,29.673000,29.999000
1,5819,5819,56bb942,988051,988377,997497,997597,9.120000,9.446000
1,5727,5727,565f942,1057431,1057757,1091365,1091465,33.608000,33.934000
1,3815,3815,4ee7940,1087051,1087377,1101186,1101286,13.809000,14.135000
1,8954,8954,62fa940,1127416,1127750,1133425,1133525,5.675000,6.009000
1,3423,3423,4d5f941,1143051,1143377,1153453,1153553,10.076000,10.402000
1,8726,8726,6216941,1171051,1171377,1176985,1177085,5.608000,5.934000
1,10045,10045,673d942,1206051,1206385,1215058,1215158,8.673000,9.007000
1,8122,8122,5fba940,1208229,1208555,1230845,1230945,22.290000,22.616000
1,7653,7653,5de5940,1251051,1251377,1257827,1257927,6.450000,6.776000
1,8444,8444,60fc943,1256051,1256385,1269172,1269272,12.787000,13.121000
1,6969,6969,5b39940,1340051,1340385,1347704,1347804,7.319000,7.653000
1,10272,10272,6820943,1409051,1409377,1428996,1429096,19.619000,19.945000
1,9266,9266,6432940,1676051,1676377,1683716,1683816,7.339000,7.665000
1,8438,8438,60f6940,2072051,2072385,2087975,2088075,15.590000,15.924000
1,9198,9198,63ee941,2083051,2083385,2096024,2096124,12.639000,12.973000
1,10613,10613,6975940,2101051,2101385,2118097,2118197,16.712000,17.046000
2,566,566,4236942,24051,24385,36255,36355,11.870000,12.204000
2,33,33,4021941,62051,62385,69775,69875,7.390000,7.724000
2,418,418,41a2940,80051,80385,89286,89386,8.901000,9.235000
2,793,793,4319941,180051,180385,188573,188673,8.188000,8.522000
2,1321,1321,4529942,154051,154377,194501,194601,40.124000,40.450000
2,619,619,426b943,372051,372377,378860,378960,6.483000,6.809000
2,716,716,42cc943,378051,378385,384851,384951,6.466000,6.800000
2,1373,1373,455d943,540051,540385,546875,546975,6.490000,6.824000
2,2031,2031,47ef943,555051,555377,569980,570080,14.603000,14.929000
2,3055,3055,4bef942,561051,561377,575401,575501,14.024000,14.350000
2,5288,5288,54a8940,595051,595385,608132,608232,12.747000,13.081000
2,5524,5524,5594940,683051,683385,695772,695872,12.387000,12.721000
2,3822,3822,4eee940,720051,720385,727745,727845,7.360000,7.694000
2,6837,6837,5ab5942,727051,727385,738661,738761,11.276000,11.610000
2,8278,8278,6056940,751051,751385,757000,757100,5.615000,5.949000
2,5544,5544,55a8942,757051,757385,774315,774415,16.930000,17.264000
2,3928,3928,4f58942,764051,764377,779832,779932,15.455000,15.781000
2,5960,5960,5748942,789051,789377,794949,795049,5.572000,5.898000
2,6675,6675,5a13943,815051,815385,823602,823702,8.217000,8.551000
2,3764,3764,4eb4941,823051,823385,841960,842060,18.575000,18.909000
2,3850,3850,4f0a940,855051,855377,866212,866312,10.835000,11.161000
2,5635,5635,5603940,959051,959385,966717,966817,7.332000,7.666000
2,10305,10305,6841940,972051,972385,978049,978149,5.664000,5.998000
2,3199,3199,4c7f941,982051,982385,989687,989787,7.302000,7.636000
2,4784,4784,52b0940,1002051,1002385,1013245,1013345,10.860000,11.194000
2,5113,5113,53f9940,1011438,1011764,1024747,1024847,12.983000,13.309000
2,6230,6230,5856941,1024051,1024385,1034403,1034503,10.018000,10.352000
2,8294,8294,6066943,1028602,1028936,1039926,1040027,10.990000,11.324000
2,5803,5803,56ab940,1038051,1038377,1055462,1055562,17.085000,17.411000
2,5360,5360,54f0940,1068416,1068750,1083237,1083337,14.487000,14.821000
2,5437,5437,553d940,1074051,1074385,1089631,1089731,15.246000,15.580000
2,5720,5720,5658943,1162416,1162742,1179238,1179338,16.496000,16.822000
2,4193,4193,5061943,1265051,1265385,1282375,1282475,16.990000,17.324000
2,8262,8262,6046940,1362051,1362377,1373201,1373301,10.824000,11.150000
2,7066,7066,5b9a943,1408484,1408810,1416163,1416263,7.353000,7.679000
2,8613,8613,61a5941,1404051,1404385,1427010,1427110,22.625000,22.959000
2,6088,6088,57c8943,1421850,1422184,1432370,1432470,10.186000,10.520000
2,6261,6261,5875940,1409051,1409385,1437742,1437842,28.357000,28.691000
2,7584,7584,5da0943,1479606,1479932,1488981,1489081,9.049000,9.375000
2,8417,8417,60e1940,1474051,1474377,1500063,1500163,25.686000,26.012000
2,9400,9400,64b8941,1503051,1503385,1512490,1512590,9.105000,9.439000
2,8038,8038,5f66942,1511051,1511377,1520499,1520599,9.122000,9.448000
2,8366,8366,60ae941,1494051,1494377,1525973,1526073,31.596000,31.922000
2,9676,9676,65cc943,1563051,1563377,1569978,1570078,6.601000,6.927000
2,10371,10371,6883942,1549051,1549377,1575405,1575505,26.028000,26.354000
2,7684,7684,5e04943,1683051,1683385,1688128,1688228,4.743000,5.077000
2,8534,8534,6156941,1689051,1689385,1696759,1696859,7.374000,7.708000
2,10987,10987,6aeb942,1723051,1723385,1730804,1730904,7.419000,7.753000
2,10786,10786,6a22940,1779051,1779377,1797164,1797264,17.787000,18.113000
2,10094,10094,676e940,1818051,1818385,1828387,1828487,10.002000,10.336000
2,10113,10113,6781940,1861051,1861377,1871395,1871495,10.018000,10.344000
2,10974,10974,6ade942,1927051,1927385,1935669,1935769,8.284000,8.618000
2,10130,10130,6792941,2367051,2367377,2389772,2389872,22.395000,22.721000
2,8503,8503,6137941,2443051,2443385,2454009,2454109,10.624000,10.958000
3,521,521,4209942,30051,30385,39578,39678,9.193000,9.527000
3,320,320,4140942,30051,30377,44985,45085,14.608000,14.934000
3,280,280,4118943,45051,45385,80536,80636,35.151000,35.485000
3,397,397,418d942,71051,71377,85983,86083,14.606000,14.932000
3,1140,1140,4474941,74051,74385,91532,91632,17.147000,17.481000
3,74,74,404a943,91051,91385,102342,102442,10.957000,11.291000
3,1358,1358,454e942,100326,100660,122152,122252,21.492000,21.826000
3,1110,1110,4456943,106051,106385,127590,127690,21.205000,21.539000
3,1135,1135,446f942,206051,206377,213763,213863,7.386000,7.712000
3,1007,1007,43ef941,221051,221377,229810,229910,8.433000,8.759000
3,336,336,4150940,238051,238385,244893,244993,6.508000,6.842000
3,2396,2396,495c943,235051,235385,249030,249130,13.645000,13.979000
3,803,803,4323942,246051,246377,254348,254448,7.971000,8.297000
3,1858,1858,4742943,263852,264178,285905,286005,21.727000,22.053000
3,2234,2234,48ba941,281051,281385,291373,291473,9.988000,10.322000
3,1091,1091,4443942,326051,326385,341394,341494,15.009000,15.343000
3,2969,2969,4b99940,357051,357385,378244,378344,20.859000,21.193000
3,2117,2117,4845941,394051,394377,408988,409088,14.611000,14.937000
3,1795,1795,4703943,431051,431385,441714,441814,10.329000,10.663000
3,2046,2046,47fe942,504842,505176,513414,513514,8.238000,8.572000
3,1827,1827,4723942,511051,511377,522780,522880,11.403000,11.729000
3,1759,1759,46df943,537051,537377,558085,558185,20.708000,21.034000
3,2449,2449,4991943,543051,543377,579926,580026,36.549000,36.875000
3,2040,2040,47f8943,531051,531385,585432,585532,54.047000,54.381000
3,3669,3669,4e55942,605051,605385,611812,611912,6.427000,6.761000
3,4741,4741,5285943,601051,601377,617594,617694,16.217000,16.543000
3,4641,4641,5221941,686439,686773,709463,709563,22.690000,23.024000
3,4879,4879,530f943,744051,744377,754314,754414,9.937000,10.263000
3,3602,3602,4e12943,781051,781377,797796,797896,16.419000,16.745000
3,851,851,4353941,879051,879377,908778,908878,29.401000,29.727000
3,4473,4473,5179942,877051,877377,914344,914444,36.967000,37.293000
3,4978,4978,5372941,904051,904385,929241,929341,24.856000,25.190000
3,5469,5469,555d942,961439,961773,972767,972867,10.994000,11.328000
3,8615,8615,61a7943,953051,953377,978240,978340,24.863000,25.189000
3,3408,3408,4d50941,1051051,1051385,1064453,1064553,13.068000,13.402000
3,7322,7322,5c9a942,1064051,1064377,1071718,1071818,7.341000,7.667000
3,5945,5945,5739940,1068051,1068377,1078334,1078434,9.957000,10.283000
3,8158,8158,5fde942,1117051,1117385,1123861,1123961,6.476000,6.810000
3,6335,6335,58bf940,1119051,1119377,1130254,1130354,10.877000,11.203000
3,9153,9153,63c1941,1197051,1197385,1204700,1204800,7.315000,7.649000
3,8337,8337,6091940,1270051,1270377,1307947,1308047,37.570000,37.896000
3,5487,5487,556f941,1396051,1396377,1407230,1407330,10.853000,11.179000
3,6212,6212,5844943,1442051,1442385,1454444,1454544,12.059000,12.393000
3,10929,10929,6ab1940,1447051,1447385,1465401,1465501,18.016000,18.350000
3,10043,10043,673b943,1471051,1471377,1483211,1483311,11.834000,12.160000
3,8630,8630,61b6942,1533051,1533385,1550485,1550585,17.100000,17.434000
3,7966,7966,5f1e942,1559051,1559377,1571374,1571474,11.997000,12.323000
3,10355,10355,6873941,1570308,1570634,1582381,1582481,11.747000,12.073000
3,10396,10396,689c941,1760395,1760729,1769963,1770063,9.234000,9.568000
3,7386,7386,5cda941,1772051,1772385,1782180,1782280,9.795000,10.129000
3,8367,8367,60af943,1797051,1797385,1813928,1814028,16.543000,16.877000
3,6315,6315,58ab941,2016051,2016385,2026042,2026142,9.657000,9.991000
3,9146,9146,63ba942,2062051,2062385,2074099,2074198,11.714000,12.048000
4,1393,1393,4571942,99051,99385,112471,112571,13.086000,13.420000
4,1429,1429,4595943,171051,171385,182163,182263,10.778000,11.112000
4,802,802,4322940,151051,151385,187773,187873,36.388000,36.722000
4,165,165,40a5943,181051,181377,193210,193310,11.833000,12.159000
4,1051,1051,441b942,168051,168385,198820,198920,30.435000,30.769000
4,1131,1131,446b942,178607,178933,215315,215415,36.382000,36.708000
4,2926,2926,4b6e941,324051,324385,335960,336060,11.575000,11.909000
4,2477,2477,49ad941,319438,319764,341282,341382,21.518000,21.844000
4,770,770,4302940,408051,408377,420606,420706,12.229000,12.555000
4,3965,3965,4f7d940,441051,441385,446933,447033,5.548000,5.882000
4,2304,2304,4900943,536051,536377,557787,557887,21.410000,21.736000
4,4621,4621,520d940,550051,550385,563109,563209,12.724000,13.058000
4,2942,2942,4b7e941,552051,552385,578562,578662,26.177000,26.511000
4,2081,2081,4821943,647439,647765,670131,670231,22.366000,22.692000
4,3620,3620,4e24940,659438,659764,678186,678286,18.422000,18.748000
4,4908,4908,532c941,779051,779385,790574,790674,11.189000,11.523000
4,5069,5069,53cd942,782051,782377,806814,806914,24.437000,24.763000
4,7135,7135,5bdf940,836051,836385,863571,863671,27.186000,27.520000
4,8947,8947,62f3940,876402,876736,889076,889176,12.340000,12.674000
4,4708,4708,5264940,1008051,1008377,1018331,1018431,9.954000,10.280000
4,8258,8258,6042940,1027416,1027742,1043606,1043705,15.864000,16.190000
4,6422,6422,5916943,1127051,1127385,1136410,1136510,9.025000,9.359000
4,5988,5988,5764940,1136051,1136377,1160402,1160502,24.025000,24.351000
4,4973,4973,536d943,1144431,1144757,1174887,1174987,30.130000,30.456000
4,6800,6800,5a90940,1183051,1183377,1194834,1194934,11.457000,11.783000
4,9858,9858,6682941,1217451,1217785,1225973,1226073,8.188000,8.522000
4,7058,7058,5b92940,1225051,1225377,1231340,1231440,5.963000,6.289000
4,8901,8901,62c5941,1519051,1519377,1539010,1539110,19.633000,19.959000
4,6300,6300,589c941,1541051,1541377,1550482,1550582,9.105000,9.431000
4,10999,10999,6af7940,1533051,1533385,1555970,1556070,22.585000,22.919000
4,6681,6681,5a19941,1548051,1548385,1561469,1561569,13.084000,13.418000
4,8330,8330,608a940,1575051,1575385,1588757,1588857,13.372000,13.706000
4,7351,7351,5cb7941,1599051,1599385,1624265,1624365,24.880000,25.214000
4,10675,10675,69b3943,1702051,1702377,1713734,1713834,11.357000,11.683000
4,10679,10679,69b7940,1883416,1883742,1891901,1892001,8.159000,8.485000
4,9303,9303,6457941,2011051,2011377,2023988,2024088,12.611000,12.937000
4,10867,10867,6a73941,2045804,2046130,2055186,2055285,9.056000,9.382000
4,10800,10800,6a30942,2127051,2127385,2134979,2135079,7.594000,7.928000
4,8439,8439,60f7943,2237051,2237377,2242942,2243042,5.565000,5.891000
4,10223,10223,67ef942,2260051,2260385,2267715,2267815,7.330000,7.664000
4,9593,9593,6579940,2355409,2355743,2363021,2363121,7.278000,7.612000
4,10206,10206,67de942,2619051,2619385,2630237,2630337,10.852000,11.186000
5,661,661,4295940,74051,74385,80850,80950,6.465000,6.799000
5,1229,1229,44cd943,234491,234825,242923,243023,8.098000,8.432000
5,2625,2625,4a41940,274051,274377,284512,284612,10.135000,10.461000
5,1071,1071,442f940,302051,302377,328522,328622,26.145000,26.471000
5,2893,2893,4b4d943,380051,380377,392533,392633,12.156000,12.482000
5,1481,1481,45c9941,405051,405377,420609,420709,15.232000,15.558000
5,1330,1330,4532940,414051,414385,426135,426235,11.750000,12.084000
5,1533,1533,45fd943,410051,410377,431596,431696,21.219000,21.545000
5,1441,1441,45a1941,451051,451377,469935,470035,18.558000,18.884000
5,3342,3342,4d0e942,465051,465385,475420,475520,10.035000,10.369000
5,2611,2611,4a33941,493051,493385,514901,515001,21.516000,21.850000
5,4026,4026,4fba941,513050,513377,525083,525183,11.706000,12.033000
5,4241,4241,5091943,509051,509385,541341,541441,31.956000,32.290000
5,1933,1933,478d942,527051,527377,546826,546926,19.449000,19.775000
5,7071,7071,5b9f940,570148,570474,576215,576315,5.741000,6.067000
5,3553,3553,4de1943,559051,559377,580367,580467,20.990000,21.316000
5,4434,4434,5152941,574051,574377,585734,585834,11.357000,11.683000
5,5449,5449,5549940,580051,580377,591182,591282,10.805000,11.131000
5,1234,1234,44d2941,584051,584385,602080,602180,17.695000,18.029000
5,5818,5818,56ba941,595051,595377,607540,607640,12.163000,12.489000
5,5459,5459,5553942,608869,609203,618420,618520,9.217000,9.551000
5,1888,1888,4760943,642051,642385,652910,653010,10.525000,10.859000
5,4676,4676,5244941,676051,676385,693931,694031,17.546000,17.880000
5,2826,2826,4b0a943,726051,726377,733691,733791,7.314000,7.640000
5,5227,5227,546b941,723809,724135,739171,739271,15.036000,15.362000
5,4834,4834,52e2940,795051,795385,803611,803711,8.226000,8.560000
5,3945,3945,4f69943,836051,836385,842880,842980,6.495000,6.829000
5,6055,6055,57a7942,927051,927377,948756,948856,21.379000,21.705000
5,7435,7435,5d0b942,951051,951385,962227,962327,10.842000,11.176000
5,4789,4789,52b5943,981051,981377,987010,987110,5.633000,5.959000
5,3509,3509,4db5943,998051,998377,1011923,1012023,13.546000,13.872000
5,2835,2835,4b13941,1065051,1065385,1071859,1071959,6.474000,6.808000
5,8648,8648,61c8940,1113051,1113385,1122500,1122600,9.115000,9.449000
5,4069,4069,4fe5941,1197051,1197385,1221144,1221244,23.759000,24.093000
5,5948,5948,573c943,1234051,1234385,1241718,1241818,7.333000,7.667000
5,10424,10424,68b8940,1256051,1256377,1265451,1265551,9.074000,9.400000
5,6003,6003,5773942,1278051,1278377,1293696,1293796,15.319000,15.645000
5,8634,8634,61ba943,1388051,1388377,1400223,1400323,11.846000,12.172000
5,8369,8369,60b1941,1398051,1398385,1410071,1410171,11.686000,12.020000
5,5334,5334,54d6941,1399051,1399385,1415637,1415737,16.252000,16.586000
5,9271,9271,6437942,1499051,1499385,1510235,1510335,10.850000,11.184000
5,9815,9815,6657941,1603051,1603385,1615882,1615982,12.497000,12.831000
5,10764,10764,6a0c942,1594051,1594385,1621348,1621448,26.963000,27.297000
5,9672,9672,65c8942,1625051,1625385,1632764,1632864,7.379000,7.713000
5,7962,7962,5f1a943,1621051,1621377,1638255,1638355,16.878000,17.204000
5,9170,9170,63d2941,1686051,1686385,1697317,1697417,10.932000,11.266000
5,6770,6770,5a72943,1738051,1738377,1748418,1748518,10.041000,10.367000
5,10611,10611,6973941,1810051,1810377,1820299,1820399,9.922000,10.248000
5,8550,8550,6166942,2004051,2004385,2014345,2014445,9.960000,10.294000
5,8957,8957,62fd940,2167051,2167385,2181699,2181799,14.314000,14.648000
6,715,715,42cb941,84051,84377,89086,89186,4.709000,5.035000
6,358,358,4166941,101051,101377,116943,117043,15.566000,15.892000
6,385,385,4181940,103051,103377,133197,133297,29.820000,30.146000
6,433,433,41b1941,233446,233780,242006,242106,8.226000,8.560000
6,491,491,41eb941,396051,396377,402784,402884,6.407000,6.733000
6,2949,2949,4b85942,386453,386779,413428,413528,26.649000,26.975000
6,2760,2760,4ac8940,436051,436385,450003,450103,13.618000,13.952000
6,3867,3867,4f1b943,619051,619377,635398,635498,16.021000,16.347000
6,2768,2768,4ad0943,691051,691385,710142,710242,18.757000,19.091000
6,3071,3071,4bff940,710051,710385,718572,718672,8.187000,8.521000
6,4557,4557,51cd941,723051,723377,744560,744660,21.183000,21.509000
6,4492,4492,518c941,776051,776385,784556,784656,8.171000,8.505000
6,3634,3634,4e32943,760051,760385,788724,788824,28.339000,28.673000
6,3564,3564,4dec941,783051,783385,800358,800458,16.973000,17.307000
6,4760,4760,5298941,816051,816385,827824,827924,11.439000,11.773000
6,8145,8145,5fd1941,904051,904385,919804,919904,15.419000,15.753000
6,5925,5925,5725940,1009051,1009385,1023888,1023988,14.503000,14.837000
6,10351,10351,686f940,1021051,1021377,1034481,1034580,13.104000,13.430000
6,6636,6636,59ec941,1035051,1035377,1043520,1043619,8.143000,8.469000
6,5068,5068,53cc940,1052051,1052385,1064116,1064216,11.731000,12.065000
6,7591,7591,5da7941,1054377,1054711,1069584,1069684,14.873000,15.207000
6,4672,4672,5240943,1103051,1103385,1108952,1109052,5.567000,5.901000
6,8693,8693,61f5942,1111051,1111385,1121317,1121417,9.932000,10.266000
6,7927,7927,5ef7940,1152051,1152377,1168229,1168329,15.852000,16.178000
6,3940,3940,4f64941,1253051,1253385,1270350,1270450,16.965000,17.299000
6,5346,5346,54e2943,1261051,1261377,1282471,1282571,21.094000,21.420000
6,9176,9176,63d8940,1274416,1274742,1300311,1300411,25.569000,25.895000
6,8108,8108,5fac942,1297619,1297953,1315126,1315226,17.173000,17.507000
6,5601,5601,55e1942,1385453,1385779,1405405,1405505,19.626000,19.952000
6,8319,8319,607f941,1381051,1381377,1410920,1411020,29.543000,29.869000
6,7625,7625,5dc9943,1423427,1423753,1437260,1437360,13.507000,13.833000
6,8961,8961,6301941,1530051,1530377,1538544,1538644,8.167000,8.493000
6,9264,9264,6430942,1544051,1544385,1556296,1556396,11.911000,12.245000
6,10119,10119,6787941,1554051,1554377,1566940,1567040,12.563000,12.889000
6,9171,9171,63d3943,1578051,1578377,1583143,1583243,4.766000,5.092000
6,7601,7601,5db1942,1678051,1678377,1691846,1691946,13.469000,13.795000
6,9801,9801,6649943,1830051,1830377,1836849,1836949,6.472000,6.798000
7,442,442,41ba942,21051,21385,29646,29746,8.261000,8.595000
7,155,155,409b941,29051,29385,42684,42784,13.299000,13.633000
7,1035,1035,440b940,41783,42117,55759,55859,13.642000,13.976000
7,972,972,43cc940,101051,101385,109559,109659,8.174000,8.508000
7,587,587,424b940,116446,116780,131220,131320,14.440000,14.774000
7,636,636,427c941,168051,168377,176575,176675,8.198000,8.524000
7,1780,1780,46f4943,185051,185377,223538,223638,38.161000,38.487000
7,1027,1027,4403941,238867,239193,248310,248410,9.117000,9.443000
7,3650,3650,4e42942,249051,249385,270420,270520,21.035000,21.369000
7,577,577,4241943,317051,317377,335145,335245,17.768000,18.094000
7,1624,1624,4658942,355051,355377,416910,417010,61.533000,61.859000
7,2548,2548,49f4943,484051,484385,513276,513376,28.891000,29.225000
7,6699,6699,5a2b940,547051,547385,553868,553968,6.483000,6.817000
7,2996,2996,4bb4942,542051,542385,570368,570468,27.983000,28.317000
7,1944,1944,4798940,626051,626377,639073,639173,12.696000,13.022000
7,3750,3750,4ea6942,665051,665377,678780,678880,13.403000,13.729000
7,7900,7900,5edc942,697051,697377,719349,719449,21.972000,22.298000
7,3690,3690,4e6a943,790051,790377,799443,799543,9.066000,9.392000
7,5161,5161,5429940,858395,858729,873239,873339,14.510000,14.844000
7,3459,3459,4d83942,921051,921385,931309,931409,9.924000,10.258000
7,5613,5613,55ed941,943051,943377,960382,960482,17.005000,17.331000
7,7558,7558,5d86941,996051,996377,1001926,1002026,5.549000,5.875000
7,6184,6184,5828942,1011051,1011385,1018682,1018782,7.297000,7.631000
7,4693,4693,5255941,998051,998377,1025877,1025977,27.500000,27.826000
7,2724,2724,4aa4941,1108051,1108385,1115704,1115804,7.319000,7.653000
7,8508,8508,613c940,1118051,1118385,1128336,1128436,9.951000,10.285000
7,5298,5298,54b2943,1221051,1221385,1236503,1236603,15.118000,15.452000
7,9093,9093,6385942,1232715,1233041,1243166,1243266,10.125000,10.451000
7,8149,8149,5fd5942,1238051,1238385,1247362,1247462,8.977000,9.311000
7,6634,6634,59ea943,1333051,1333377,1342422,1342522,9.045000,9.371000
7,5761,5761,5681942,1458051,1458377,1471208,1471308,12.831000,13.157000
7,8898,8898,62c2943,1474051,1474377,1483484,1483584,9.107000,9.433000
7,6513,6513,5971941,1471780,1472114,1497629,1497729,25.515000,25.849000
7,7957,7957,5f15942,1514051,1514377,1522797,1522897,8.420000,8.746000
7,5192,5192,5448941,1524051,1524385,1532600,1532700,8.215000,8.549000
7,10353,10353,6871943,1673051,1673377,1690736,1690836,17.359000,17.685000
7,8470,8470,6116943,1692051,1692385,1701507,1701607,9.122000,9.456000
7,10991,10991,6aef943,1722051,1722377,1728795,1728895,6.418000,6.744000
7,9331,9331,6473943,1760051,1760385,1771991,1772091,11.606000,11.940000
7,10121,10121,6789940,1799051,1799385,1830700,1830800,31.315000,31.649000
7,8252,8252,603c941,1868051,1868385,1883630,1883730,15.245000,15.579000
7,9534,9534,653e943,1894051,1894377,1899063,1899163,4.686000,5.012000
7,10700,10700,69cc940,1888848,1889182,1904423,1904523,15.241000,15.575000
7,10201,10201,67d9943,1972051,1972377,1985840,1985940,13.463000,13.789000
7,8932,8932,62e4940,2008051,2008377,2017511,2017611,9.134000,9.460000
