port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
33,7344,7344,5cb0943,1364051,1364377,1409336,1409436,44.959000,45.285000
33,5330,5330,54d2940,1419453,1419779,1464063,1464163,44.284000,44.610000
33,6006,6006,5776942,1504051,1504377,1519611,1519711,15.234000,15.560000
33,10331,10331,685b943,1501051,1501377,1542418,1542518,41.041000,41.367000
33,6662,6662,5a06941,1545051,1545385,1582848,1582948,37.463000,37.797000
33,7034,7034,5b7a943,1560431,1560757,1591640,1591740,30.883000,31.209000
33,8488,8488,6128940,1615051,1615385,1628039,1628139,12.654000,12.988000
33,10229,10229,67f5941,1643051,1643385,1659723,1659823,16.338000,16.672000
33,8451,8451,6103941,1710913,1711239,1724797,1724897,13.558000,13.884000
33,9714,9714,65f2940,1711033,1711359,1736806,1736906,25.447000,25.773000
33,6842,6842,5aba940,1723416,1723742,1742338,1742438,18.596000,18.922000
33,9700,9700,65e4942,2416051,2416385,2432741,2432841,16.356000,16.690000
34,773,773,4305940,182051,182377,196307,196407,13.930000,14.256000
34,955,955,43bb942,187051,187377,211549,211649,24.172000,24.498000
34,1115,1115,445b942,162051,162377,217027,217127,54.650000,54.976000
34,3432,3432,4d68941,311051,311385,327707,327807,16.322000,16.656000
34,2369,2369,4941942,325051,325377,348250,348350,22.873000,23.199000
34,2239,2239,48bf941,327424,327750,364608,364708,36.858000,37.184000
34,1959,1959,47a7940,335051,335377,397522,397622,62.145000,62.471000
34,3875,3875,4f23942,456135,456469,503887,503987,47.418000,47.752000
34,3137,3137,4c41940,494051,494377,508086,508186,13.709000,14.035000
34,2154,2154,486a941,438321,438655,520251,520351,81.596000,81.930000
34,2095,2095,482f940,527051,527385,536715,536815,9.330000,9.664000
34,5724,5724,565c942,530051,530385,550068,550168,19.683000,20.017000
34,3322,3322,4cfa942,519050,519377,561123,561223,41.746000,42.073000
34,2822,2822,4b06941,536051,536385,572087,572187,35.702000,36.036000
34,7068,7068,5b9c940,652051,652385,671727,671827,19.342000,19.676000
34,4256,4256,50a0941,728051,728377,753728,753828,25.351000,25.677000
34,1540,1540,4604940,756051,756377,776158,776258,19.781000,20.107000
34,6126,6126,57ee941,768051,768377,783754,783854,15.377000,15.703000
34,5009,5009,5391941,775051,775385,803115,803215,27.730000,28.064000
34,2760,2760,4ac8943,816051,816385,824639,824739,8.254000,8.588000
34,3445,3445,4d75943,968051,968385,974001,974101,5.616000,5.950000
34,9313,9313,6461943,990998,991332,1005779,1005879,14.447000,14.781000
34,8878,8878,62ae943,1068051,1068377,1095391,1095491,27.014000,27.340000
34,8284,8284,605c940,1086051,1086385,1117279,1117379,30.894000,31.228000
34,7267,7267,5c63941,1170051,1170385,1187199,1187299,16.814000,17.148000
34,5932,5932,572c941,1220051,1220377,1225994,1226094,5.617000,5.943000
34,4914,4914,5332940,1233051,1233377,1264367,1264467,30.990000,31.316000
34,10583,10583,6957942,1314632,1314958,1353913,1354013,38.955000,39.281000
34,8876,8876,62ac941,1362402,1362736,1368419,1368519,5.683000,6.017000
34,9736,9736,6608941,1455051,1455385,1476164,1476264,20.779000,21.113000
34,8144,8144,5fd0941,1538424,1538750,1554545,1554645,15.795000,16.121000
34,8801,8801,6261941,1536051,1536377,1561094,1561194,24.717000,25.043000
34,10189,10189,67cd941,1596051,1596385,1604702,1604802,8.317000,8.651000
34,7719,7719,5e27940,1615051,1615377,1642409,1642509,27.032000,27.358000
34,8487,8487,6127941,1723051,1723377,1731652,1731752,8.275000,8.601000
34,9002,9002,632a942,1736424,1736750,1750172,1750272,13.422000,13.748000
34,10536,10536,6928942,1780051,1780377,1802551,1802651,22.174000,22.500000
34,9338,9338,647a941,1882051,1882385,1903654,1903754,21.269000,21.603000
34,9616,9616,6590943,1904051,1904377,1912715,1912815,8.338000,8.664000
34,10885,10885,6a85943,2040051,2040377,2046895,2046995,6.518000,6.844000
34,10350,10350,686e943,2094051,2094377,2110703,2110803,16.326000,16.652000
34,10995,10995,6af3942,2263051,2263377,2282258,2282358,18.881000,19.207000
34,10245,10245,6805941,2663051,2663385,2676939,2677039,13.554000,13.888000
35,879,879,436f941,172051,172385,178915,179015,6.530000,6.864000
35,711,711,42c7940,220051,220385,246240,246340,25.855000,26.189000
35,479,479,41df942,250051,250385,264856,264956,14.471000,14.805000
35,1774,1774,46ee943,259051,259376,284433,284533,25.057000,25.382000
35,2013,2013,47dd943,292051,292377,321628,321728,29.251000,29.577000
35,2704,2704,4a90941,342051,342385,360636,360736,18.251000,18.585000
35,3234,3234,4ca2940,298309,298643,387928,388028,89.285000,89.619000
35,4172,4172,504c940,465051,465377,497273,497373,31.896000,32.222000
35,3939,3939,4f63941,488051,488377,508295,508395,19.918000,20.244000
35,5529,5529,5599942,477051,477385,513781,513882,36.396000,36.730000
35,5940,5940,5734942,524221,524555,574219,574319,49.664000,49.998000
35,2861,2861,4b2d941,584051,584385,601819,601919,17.434000,17.768000
35,4387,4387,5123941,693051,693377,709580,709680,16.203000,16.529000
35,4831,4831,52df942,765051,765377,778599,778699,13.222000,13.548000
35,6055,6055,57a7942,781051,781385,794153,794253,12.768000,13.102000
35,4430,4430,514e943,727051,727385,817117,817217,89.732000,90.066000
35,9817,9817,6659943,820051,820377,857142,857242,36.765000,37.091000
35,3992,3992,4f98941,861051,861385,932027,932127,70.642000,70.976000
35,7529,7529,5d69942,973417,973743,992147,992247,18.404000,18.730000
35,9735,9735,6607940,952051,952385,1027988,1028088,75.603000,75.937000
35,8206,8206,600e940,1154051,1154385,1159145,1159245,4.760000,5.094000
35,8616,8616,61a8943,1200051,1200385,1206064,1206164,5.679000,6.013000
35,9097,9097,6389943,1181051,1181377,1210384,1210484,29.007000,29.333000
35,4600,4600,51f8941,1144371,1144697,1215758,1215858,71.061000,71.387000
35,7426,7426,5d02940,1230051,1230385,1246799,1246899,16.414000,16.748000
35,5956,5956,5744941,1160913,1161247,1259546,1259646,98.299000,98.633000
35,4647,4647,5227941,1238051,1238385,1263719,1263819,25.334000,25.668000
35,4126,4126,501e942,1256051,1256377,1271557,1271657,15.180000,15.506000
35,10066,10066,6752940,1229051,1229377,1277479,1277579,48.102000,48.428000
35,10453,10453,68d5943,1278051,1278377,1305473,1305573,27.096000,27.422000
35,10987,10987,6aeb943,1293136,1293470,1368827,1368927,75.357000,75.691000
35,5615,5615,55ef941,1389051,1389377,1406053,1406153,16.676000,17.002000
35,8318,8318,607e942,1423518,1423844,1447915,1448015,24.071000,24.397000
35,9983,9983,66ff940,1361051,1361377,1453493,1453593,92.116000,92.442000
35,10574,10574,694e940,1486074,1486408,1507414,1507514,21.006000,21.340000
35,8599,8599,6197940,1512051,1512385,1529121,1529221,16.736000,17.070000
35,8023,8023,5f57941,1519051,1519385,1534781,1534881,15.396000,15.730000
35,10735,10735,69ef942,1574051,1574377,1599373,1599473,24.996000,25.322000
35,7432,7432,5d08943,1698051,1698385,1717220,1717320,18.835000,19.169000
35,9394,9394,64b2942,1724051,1724377,1739575,1739675,15.198000,15.524000
35,9793,9793,6641941,1761051,1761377,1775969,1776069,14.592000,14.918000
35,9307,9307,645b941,1795051,1795377,1811451,1811551,16.074000,16.400000
35,9196,9196,63ec940,1988051,1988377,2009609,2009709,21.232000,21.558000
35,10896,10896,6a90942,2313051,2313385,2329510,2329610,16.125000,16.459000
36,425,425,41a9943,78051,78385,93540,93640,15.155000,15.489000
36,953,953,43b9940,69051,69385,99163,99263,29.778000,30.112000
36,181,181,40b5941,77051,77385,109952,110052,32.567000,32.901000
36,2953,2953,4b89940,274051,274385,287960,288060,13.575000,13.909000
36,3122,3122,4c32942,293051,293377,331834,331934,38.457000,38.783000
36,487,487,41e7943,287051,287377,342764,342864,55.387000,55.713000
36,2957,2957,4b8d940,348246,348572,392273,392373,43.701000,44.027000
36,2132,2132,4854941,416051,416377,435860,435960,19.483000,19.809000
36,2234,2234,48ba941,425431,425757,441072,441172,15.315000,15.641000
36,2141,2141,485d941,497051,497377,503790,503890,6.413000,6.739000
36,4481,4481,5181940,576051,576385,594626,594726,18.241000,18.575000
36,3898,3898,4f3a940,580051,580385,600174,600274,19.789000,20.123000
36,4117,4117,5015941,645051,645377,673520,673620,28.143000,28.469000
36,8175,8175,5fef942,678051,678377,697112,697212,18.735000,19.061000
