port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
55,90,90,405a943,89051,89385,103966,104066,14.581000,14.915000
55,300,300,412c943,88051,88385,114198,114298,25.813000,26.147000
55,963,963,43c3942,102051,102377,131650,131750,29.273000,29.599000
55,3762,3762,4eb2940,198051,198377,212421,212521,14.044000,14.370000
55,1370,1370,455a941,228051,228377,240120,240220,11.743000,12.069000
55,1302,1302,4516940,281051,281385,311123,311223,29.738000,30.072000
55,4343,4343,50f7942,381051,381377,464173,464273,82.796000,83.122000
55,1182,1182,449e943,487051,487377,494830,494930,7.453000,7.779000
55,2042,2042,47fa942,553051,553385,589756,589856,36.371000,36.705000
55,3947,3947,4f6b941,560138,560472,636232,636332,75.760000,76.094000
55,4834,4834,52e2942,631051,631377,686158,686258,54.781000,55.107000
55,2185,2185,4889943,680051,680385,690945,691045,10.560000,10.894000
55,4392,4392,5128943,724970,725296,769940,770040,44.644000,44.970000
55,5743,5743,566f942,795051,795385,815540,815640,20.155000,20.489000
55,5164,5164,542c941,884864,885198,893441,893541,8.243000,8.577000
55,6548,6548,5994940,839051,839385,928006,928106,88.621000,88.955000
55,2065,2065,4811940,927051,927385,933771,933871,6.386000,6.720000
55,5287,5287,54a7941,901063,901389,1005206,1005306,103.817000,104.143000
55,6924,6924,5b0c943,923051,923377,1035748,1035848,112.371000,112.697000
