port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
2,597,597,4255940,56051,56385,84036,84136,27.651000,27.985000
2,838,838,4346940,139051,139377,146760,146860,7.383000,7.709000
2,2990,2990,4bae941,148051,148377,160152,160252,11.775000,12.101000
2,1479,1479,45c7940,193051,193377,198941,199041,5.564000,5.890000
2,1206,1206,44b6943,215051,215377,229109,229209,13.732000,14.058000
2,1824,1824,4720942,223051,223377,245449,245549,22.072000,22.398000
2,2210,2210,48a2942,235051,235385,250961,251061,15.576000,15.910000
2,1643,1643,466b941,245051,245377,265558,265658,20.181000,20.507000
2,1460,1460,45b4943,257051,257376,269673,269773,12.297000,12.622000
2,2561,2561,4a01942,273051,273385,284224,284324,10.839000,11.173000
2,2323,2323,4913942,327446,327780,340365,340465,12.585000,12.919000
2,3387,3387,4d3b941,436051,436377,452608,452708,16.231000,16.557000
2,4623,4623,520f942,457051,457385,462920,463020,5.535000,5.869000
2,3505,3505,4db1940,482395,482721,490960,491060,8.239000,8.565000
2,4896,4896,5320941,612051,612377,617931,618031,5.554000,5.880000
2,3742,3742,4e9e940,627438,627764,642956,643056,15.192000,15.518000
2,3947,3947,4f6b943,658431,658757,678876,678976,20.119000,20.445000
2,3053,3053,4bed943,696051,696377,708967,709067,12.590000,12.916000
2,3654,3654,4e46943,713051,713377,748713,748813,35.336000,35.662000
2,4442,4442,515a941,746051,746385,754582,754682,8.197000,8.531000
2,2507,2507,49cb943,810051,810377,816836,816936,6.459000,6.785000
2,4137,4137,5029941,819051,819377,825888,825988,6.511000,6.837000
2,4307,4307,50d3941,844051,844385,850840,850940,6.455000,6.789000
2,3995,3995,4f9b940,843051,843377,854994,855094,11.617000,11.943000
2,4057,4057,4fd9942,933200,933534,943934,944034,10.400000,10.734000
2,3789,3789,4ecd943,936051,936385,949443,949543,13.058000,13.392000
2,5371,5371,54fb941,1045051,1045377,1053939,1054039,8.562000,8.888000
2,7656,7656,5de8943,1136051,1136377,1146338,1146438,9.961000,10.287000
2,7243,7243,5c4b943,1244051,1244377,1253487,1253587,9.110000,9.436000
2,7548,7548,5d7c943,1256051,1256377,1269319,1269419,12.942000,13.268000
2,9072,9072,6370942,1299051,1299377,1304095,1304195,4.718000,5.044000
2,9222,9222,6406942,1326051,1326385,1331055,1331155,4.670000,5.004000
2,7652,7652,5de4943,1325051,1325377,1338850,1338950,13.473000,13.799000
2,10443,10443,68cb943,1369051,1369377,1379366,1379466,9.989000,10.315000
2,5589,5589,55d5942,1387051,1387377,1393851,1393951,6.474000,6.800000
2,10221,10221,67ed940,1391051,1391385,1399556,1399656,8.171000,8.505000
2,6193,6193,5831943,1501051,1501385,1512236,1512336,10.851000,11.185000
2,9753,9753,6619940,1578508,1578834,1586208,1586308,7.374000,7.700000
2,9946,9946,66da942,1608051,1608377,1617535,1617635,9.158000,9.484000
2,9240,9240,6418940,1635051,1635377,1640962,1641062,5.585000,5.911000
2,7349,7349,5cb5941,1712051,1712377,1721450,1721550,9.073000,9.399000
2,8092,8092,5f9c943,1738051,1738385,1745686,1745786,7.301000,7.635000
2,8201,8201,6009940,1787051,1787385,1798277,1798377,10.892000,11.226000
2,10208,10208,67e0941,1943051,1943385,1948931,1949031,5.546000,5.880000
2,10569,10569,6949942,1983051,1983377,1991608,1991708,8.231000,8.557000
2,9762,9762,6622942,2215051,2215385,2222699,2222799,7.314000,7.648000
2,10517,10517,6915941,2207051,2207377,2228224,2228324,20.847000,21.173000
3,389,389,4185943,36051,36385,48665,48765,12.280000,12.614000
3,355,355,4163942,87051,87385,101842,101942,14.457000,14.791000
3,3472,3472,4d90940,196051,196385,207216,207316,10.831000,11.165000
3,3240,3240,4ca8941,206051,206385,217231,217331,10.846000,11.180000
3,1435,1435,459b940,323425,323759,329351,329451,5.592000,5.926000
3,1364,1364,4554943,337051,337385,359681,359781,22.296000,22.630000
3,2988,2988,4bac942,367051,367385,374015,374115,6.630000,6.964000
3,2897,2897,4b51941,471051,471377,482087,482187,10.710000,11.036000
3,4055,4055,4fd7940,481438,481764,499612,499712,17.848000,18.174000
3,4654,4654,522e943,602051,602377,610585,610685,8.208000,8.534000
3,2791,2791,4ae7942,654051,654377,672378,672478,18.001000,18.327000
3,4486,4486,5186942,689051,689385,701149,701249,11.764000,12.098000
3,7209,7209,5c29940,696051,696377,707185,707285,10.808000,11.134000
3,2469,2469,49a5942,711051,711377,719043,719143,7.666000,7.992000
3,4407,4407,5137941,788051,788385,795706,795806,7.321000,7.655000
3,6542,6542,598e940,789051,789377,801191,801291,11.814000,12.140000
3,3075,3075,4c03943,828051,828385,834872,834972,6.487000,6.821000
3,6182,6182,5826941,873051,873385,886194,886294,12.809000,13.143000
3,9208,9208,63f8942,880051,880377,890418,890518,10.041000,10.367000
3,3179,3179,4c6b943,914051,914377,919063,919163,4.686000,5.012000
3,5439,5439,553f941,1108051,1108377,1120135,1120235,11.758000,12.084000
3,8858,8858,629a943,1234051,1234377,1243417,1243517,9.040000,9.366000
3,7149,7149,5bed941,1389051,1389385,1401140,1401240,11.755000,12.089000
3,10306,10306,6842940,1471453,1471779,1479158,1479258,7.379000,7.705000
3,7935,7935,5eff941,1505051,1505377,1514573,1514673,9.196000,9.522000
3,8863,8863,629f942,1533051,1533385,1544292,1544392,10.907000,11.241000
3,8645,8645,61c5943,1546431,1546757,1560358,1560458,13.601000,13.927000
3,10080,10080,6760942,1585051,1585385,1597149,1597249,11.764000,12.098000
3,9173,9173,63d5943,1865051,1865385,1872700,1872800,7.315000,7.649000
3,7108,7108,5bc4943,2183051,2183377,2197815,2197915,14.438000,14.764000
3,9987,9987,6703942,2305051,2305385,2313614,2313714,8.229000,8.563000
4,240,240,40f0941,31431,31757,40087,40187,8.330000,8.656000
4,1181,1181,449d942,122051,122377,128031,128131,5.654000,5.980000
4,316,316,413c942,124051,124377,133439,133539,9.062000,9.388000
4,171,171,40ab941,136051,136385,145509,145609,9.124000,9.458000
4,338,338,4152943,256051,256385,268143,268243,11.758000,12.092000
4,2658,2658,4a62943,301051,301385,310457,310557,9.072000,9.406000
4,3305,3305,4ce9940,418051,418385,430572,430672,12.187000,12.521000
4,2162,2162,4872941,461051,461385,469624,469724,8.239000,8.573000
4,3985,3985,4f91940,485051,485377,492727,492827,7.350000,7.676000
4,5899,5899,570b942,532051,532377,538864,538964,6.487000,6.813000
4,2782,2782,4ade941,549051,549385,559373,559473,9.988000,10.322000
4,4222,4222,507e941,585051,585385,592738,592838,7.353000,7.687000
4,7145,7145,5be9940,628446,628780,638754,638854,9.974000,10.308000
4,5064,5064,53c8941,682051,682385,689744,689844,7.359000,7.693000
4,2299,2299,48fb941,685051,685385,696264,696364,10.879000,11.213000
4,6754,6754,5a62942,689051,689385,701772,701872,12.387000,12.721000
4,2851,2851,4b23942,678051,678385,713650,713750,35.265000,35.599000
4,6144,6144,5800940,724051,724377,737844,737944,13.467000,13.793000
4,5879,5879,56f7941,810051,810377,822967,823067,12.590000,12.916000
4,4039,4039,4fc7941,838051,838377,847487,847587,9.110000,9.436000
4,6672,6672,5a10942,896051,896377,908101,908201,11.724000,12.050000
4,5009,5009,5391941,941769,942103,962194,962294,20.091000,20.425000
4,6593,6593,59c1942,952051,952377,967685,967785,15.308000,15.634000
4,6376,6376,58e8940,1087051,1087377,1100482,1100582,13.105000,13.431000
4,8164,8164,5fe4942,1100051,1100385,1111340,1111440,10.955000,11.289000
4,7212,7212,5c2c941,1100062,1100396,1122331,1122431,21.935000,22.269000
4,10023,10023,6727941,1142051,1142385,1155976,1156076,13.591000,13.925000
4,3277,3277,4ccd940,1161051,1161377,1166109,1166209,4.732000,5.058000
4,8270,8270,604e942,1177051,1177377,1183847,1183947,6.470000,6.796000
4,8137,8137,5fc9940,1175051,1175377,1189219,1189319,13.842000,14.168000
4,7336,7336,5ca8943,1294051,1294385,1306182,1306282,11.797000,12.131000
4,8140,8140,5fcc941,1318051,1318385,1324886,1324986,6.501000,6.835000
4,6270,6270,587e941,1373051,1373377,1381569,1381669,8.192000,8.518000
4,7639,7639,5dd7943,1369051,1369385,1387091,1387191,17.706000,18.040000
4,10630,10630,6986941,1415051,1415385,1422257,1422357,6.872000,7.206000
4,8721,8721,6211942,1627051,1627385,1642746,1642846,15.361000,15.695000
4,9348,9348,6484940,1712051,1712377,1719724,1719824,7.347000,7.673000
4,9567,9567,655f942,1730051,1730385,1737699,1737799,7.314000,7.648000
4,10074,10074,675a943,1976051,1976377,1985470,1985570,9.093000,9.419000
4,10551,10551,6937941,2059051,2059377,2066703,2066803,7.326000,7.652000
4,10690,10690,69c2943,2168051,2168377,2181038,2181138,12.661000,12.987000
4,10604,10604,696c943,2260051,2260377,2265083,2265183,4.706000,5.032000
5,182,182,40b6943,26051,26385,38651,38751,12.266000,12.600000
5,278,278,4116942,70051,70385,81122,81222,10.737000,11.071000
5,297,297,4129943,108252,108578,117670,117770,9.092000,9.418000
5,635,635,427b941,108051,108377,123175,123275,14.798000,15.124000
5,209,209,40d1941,153431,153757,164010,164110,10.253000,10.579000
5,830,830,433e943,175051,175385,191704,191804,16.319000,16.653000
5,719,719,42cf940,177051,177385,197244,197344,19.859000,20.193000
5,3693,3693,4e6d943,343410,343736,375970,376070,32.234000,32.560000
5,3694,3694,4e6e940,388051,388385,401001,401101,12.616000,12.950000
5,2131,2131,4853940,387416,387750,409169,409269,21.419000,21.753000
5,1459,1459,45b3942,438051,438385,443980,444080,5.595000,5.929000
5,2635,2635,4a4b940,445051,445377,454443,454543,9.066000,9.392000
5,4720,4720,5270940,455051,455377,465800,465900,10.423000,10.749000
5,2948,2948,4b84942,540051,540377,551606,551706,11.229000,11.555000
5,4961,4961,5361942,557425,557759,566875,566975,9.116000,9.450000
5,2832,2832,4b10940,558051,558385,571039,571139,12.654000,12.988000
5,4669,4669,523d942,618070,618404,632913,633013,14.509000,14.843000
5,5059,5059,53c3941,651051,651377,657820,657920,6.443000,6.769000
5,4294,4294,50c6941,781051,781377,791225,791325,9.848000,10.174000
5,8379,8379,60bb942,878460,878794,886116,886216,7.322000,7.656000
5,5226,5226,546a943,898051,898385,909192,909292,10.807000,11.141000
5,4561,4561,51d1941,909051,909385,919323,919423,9.938000,10.272000
5,5873,5873,56f1942,1064051,1064377,1070798,1070898,6.421000,6.747000
5,6911,6911,5aff943,1085395,1085729,1093183,1093283,7.454000,7.788000
5,4605,4605,51fd943,1093051,1093385,1106766,1106866,13.381000,13.715000
5,9902,9902,66ae941,1104051,1104385,1111673,1111773,7.288000,7.622000
5,9935,9935,66cf941,1116051,1116377,1123717,1123817,7.340000,7.666000
5,5542,5542,55a6943,1186051,1186377,1194633,1194733,8.256000,8.582000
5,10491,10491,68fb940,1311051,1311377,1321302,1321402,9.925000,10.251000
5,8310,8310,6076943,1380051,1380377,1393857,1393957,13.480000,13.806000
5,10424,10424,68b8940,1405051,1405385,1426869,1426969,21.484000,21.818000
5,4219,4219,507b941,1429051,1429385,1444461,1444561,15.076000,15.410000
5,10723,10723,69e3941,1458051,1458377,1463065,1463165,4.688000,5.014000
5,9993,9993,6709942,1482051,1482377,1494050,1494150,11.673000,11.999000
5,8904,8904,62c8941,1513051,1513385,1526433,1526533,13.048000,13.382000
5,8787,8787,6253940,1537051,1537377,1549111,1549211,11.734000,12.060000
5,9979,9979,66fb940,1553051,1553377,1558086,1558186,4.709000,5.035000
5,7476,7476,5d34941,1596425,1596759,1614839,1614939,18.080000,18.414000
5,10668,10668,69ac940,1806051,1806377,1816372,1816472,9.995000,10.321000
5,10181,10181,67c5943,2066051,2066377,2078086,2078187,11.709000,12.035000
5,10342,10342,6866943,2092051,2092385,2104115,2104215,11.730000,12.064000
6,177,177,40b1942,78051,78377,83980,84080,5.603000,5.929000
6,902,902,4386942,87051,87377,100832,100932,13.455000,13.781000
6,330,330,414a941,199051,199377,204106,204206,4.729000,5.055000
6,1148,1148,447c940,234051,234385,246103,246203,11.718000,12.052000
6,1679,1679,468f940,230051,230385,251754,251854,21.369000,21.703000
6,866,866,4362943,277051,277377,287035,287135,9.658000,9.984000
6,1489,1489,45d1940,357051,357385,371771,371871,14.386000,14.720000
6,3974,3974,4f86940,393051,393377,401294,401394,7.917000,8.243000
6,2852,2852,4b24941,432051,432385,441418,441518,9.033000,9.367000
6,3169,3169,4c61942,433051,433377,446825,446925,13.448000,13.774000
6,4266,4266,50aa942,447051,447385,452972,453072,5.587000,5.921000
6,2992,2992,4bb0941,665051,665377,678197,678297,12.820000,13.146000
6,4109,4109,500d942,736051,736377,741094,741194,4.717000,5.043000
6,5655,5655,5617943,726439,726773,769455,769555,42.682000,43.016000
6,6365,6365,58dd942,773051,773385,782478,782578,9.093000,9.427000
6,9085,9085,637d942,972008,972334,989371,989471,17.037000,17.363000
6,4721,4721,5271943,1069051,1069385,1074988,1075088,5.603000,5.937000
6,7387,7387,5cdb942,1192051,1192385,1197937,1198037,5.552000,5.886000
6,8578,8578,6182940,1237051,1237385,1247359,1247459,9.974000,10.308000
6,9291,9291,644b942,1287402,1287736,1295134,1295234,7.398000,7.732000
6,8566,8566,6176940,1299051,1299385,1316835,1316935,17.450000,17.784000
6,10161,10161,67b1943,1305768,1306094,1323303,1323403,17.209000,17.535000
6,5380,5380,5504942,1319051,1319377,1329306,1329406,9.929000,10.255000
6,6273,6273,5881941,1353051,1353377,1369319,1369419,15.942000,16.268000
6,7737,7737,5e39943,1402051,1402377,1414914,1415014,12.537000,12.863000
6,8051,8051,5f73941,1417051,1417385,1426466,1426566,9.081000,9.415000
6,9870,9870,668e943,1433051,1433377,1440679,1440779,7.302000,7.628000
6,5605,5605,55e5942,1457051,1457385,1481691,1481791,24.306000,24.640000
6,8911,8911,62cf941,1474051,1474385,1487948,1488048,13.563000,13.897000
6,8454,8454,6106942,1483051,1483377,1493277,1493377,9.900000,10.226000
6,6358,6358,58d6941,1528051,1528377,1541833,1541933,13.456000,13.782000
6,7554,7554,5d82941,1549051,1549377,1559324,1559424,9.947000,10.273000
6,10596,10596,6964940,1546051,1546377,1564804,1564904,18.427000,18.753000
6,9162,9162,63ca943,1568051,1568385,1577197,1577297,8.812000,9.146000
6,10027,10027,672b940,1568051,1568377,1582677,1582777,14.300000,14.626000
6,7206,7206,5c26943,1576051,1576385,1588097,1588197,11.712000,12.046000
6,8684,8684,61ec943,1568051,1568385,1593577,1593677,25.192000,25.526000
6,7622,7622,5dc6942,1659051,1659377,1674565,1674665,15.188000,15.514000
6,10808,10808,6a38943,1667051,1667377,1680085,1680185,12.708000,13.034000
6,9526,9526,6536941,1691051,1691377,1711891,1711991,20.514000,20.840000
6,8121,8121,5fb9943,1746051,1746377,1755422,1755522,9.045000,9.371000
6,8522,8522,614a941,1778424,1778750,1790556,1790656,11.806000,12.132000
6,8842,8842,628a943,1801051,1801385,1808701,1808801,7.316000,7.650000
6,9629,9629,659d943,2061439,2061773,2070063,2070162,8.290000,8.624000
7,1283,1283,4503941,40051,40385,46875,46975,6.490000,6.824000
7,525,525,420d942,34051,34385,52197,52297,17.812000,18.146000
7,621,621,426d940,108051,108385,114837,114937,6.452000,6.786000
7,2563,2563,4a03942,109051,109377,120293,120393,10.916000,11.242000
7,31,31,401f941,142051,142385,151506,151606,9.121000,9.455000
7,2843,2843,4b1b942,273051,273385,282454,282554,9.069000,9.403000
7,1357,1357,454d941,296051,296377,311696,311796,15.319000,15.645000
7,1964,1964,47ac941,434051,434385,441708,441808,7.323000,7.657000
7,4047,4047,4fcf943,436051,436385,448951,449051,12.566000,12.900000
7,1759,1759,46df942,465051,465377,483290,483390,17.913000,18.239000
7,5175,5175,5437940,495051,495377,508718,508818,13.341000,13.667000
7,4276,4276,50b4940,561051,561385,566122,566222,4.737000,5.071000
7,3351,3351,4d17942,628418,628752,634338,634438,5.586000,5.920000
7,4750,4750,528e940,701051,701377,707822,707922,6.445000,6.771000
7,4153,4153,5039943,699431,699757,721196,721296,21.439000,21.765000
7,3739,3739,4e9b943,725051,725377,735326,735426,9.949000,10.275000
7,5067,5067,53cb941,812051,812377,821501,821601,9.124000,9.450000
7,5856,5856,56e0942,821051,821377,832467,832567,11.090000,11.416000
7,4568,4568,51d8943,827051,827377,843490,843590,16.113000,16.439000
7,4138,4138,502a941,852051,852385,862355,862455,9.970000,10.304000
7,3150,3150,4c4e943,940051,940377,949469,949569,9.092000,9.418000
7,4653,4653,522d941,959051,959377,970187,970287,10.810000,11.136000
7,2930,2930,4b72941,959051,959377,977531,977631,18.154000,18.480000
7,7094,7094,5bb6941,965051,965377,983076,983176,17.699000,18.025000
7,6234,6234,585a943,1024051,1024385,1029985,1030086,5.600000,5.934000
7,6908,6908,5afc940,1035051,1035385,1064100,1064200,28.715000,29.049000
7,6983,6983,5b47940,1128051,1128377,1140137,1140237,11.760000,12.086000
7,8484,8484,6124940,1131051,1131377,1144331,1144431,12.954000,13.280000
7,8114,8114,5fb2943,1346051,1346377,1355473,1355573,9.096000,9.422000
7,7314,7314,5c92941,1396051,1396385,1406325,1406425,9.940000,10.274000
7,9593,9593,6579942,1397051,1397385,1411692,1411792,14.307000,14.641000
7,9223,9223,6407942,1408051,1408377,1425293,1425393,16.916000,17.242000
7,7426,7426,5d02943,1580051,1580377,1591276,1591376,10.899000,11.225000
7,6069,6069,57b5942,1587051,1587377,1603533,1603633,16.156000,16.482000
7,9152,9152,63c0942,1615051,1615377,1620970,1621070,5.593000,5.919000
7,10513,10513,6911943,1656051,1656385,1665418,1665518,9.033000,9.367000
7,9554,9554,6552943,1700051,1700377,1715364,1715464,14.987000,15.313000
7,8709,8709,6205943,1759051,1759377,1770214,1770314,10.837000,11.163000
7,8604,8604,619c941,1821051,1821377,1835826,1835926,14.449000,14.775000
7,8762,8762,623a941,1892051,1892377,1905878,1905978,13.501000,13.827000
7,9468,9468,64fc943,1927051,1927385,1939028,1939128,11.643000,11.977000
7,10595,10595,6963943,2290051,2290385,2297682,2297782,7.297000,7.631000
8,1642,1642,466a940,90051,90385,97789,97889,7.404000,7.738000
8,2967,2967,4b97940,105051,105385,110110,110210,4.725000,5.059000
8,469,469,41d5943,128051,128384,135985,136085,7.601000,7.934000
8,873,873,4369942,186051,186385,199065,199165,12.680000,13.014000
8,1680,1680,4690940,220051,220377,234686,234786,14.309000,14.635000
8,2287,2287,48ef943,224051,224385,240179,240279,15.794000,16.128000
8,1296,1296,4510941,247051,247377,265784,265884,18.407000,18.733000
8,2237,2237,48bd941,314051,314377,324424,324524,10.047000,10.373000
8,1259,1259,44eb940,298051,298385,335499,335599,37.114000,37.448000
8,2247,2247,48c7941,353051,353377,362093,362193,8.716000,9.042000
8,3436,3436,4d6c940,353051,353377,367578,367678,14.201000,14.527000
8,4799,4799,52bf941,357438,357764,373091,373191,15.327000,15.653000
8,2014,2014,47de940,370155,370489,380420,380520,9.931000,10.265000
8,2619,2619,4a3b943,388395,388721,396326,396426,7.605000,7.931000
8,3504,3504,4db0943,462051,462377,481024,481124,18.647000,18.973000
8,4957,4957,535d942,524050,524377,536228,536328,11.851000,12.178000
8,3824,3824,4ef0941,590051,590385,601163,601263,10.778000,11.112000
8,4002,4002,4fa2942,606051,606377,613764,613864,7.387000,7.713000
8,3326,3326,4cfe940,640051,640385,648653,648753,8.268000,8.602000
8,3929,3929,4f59940,789051,789385,798494,798594,9.109000,9.443000
8,6607,6607,59cf943,802051,802385,808902,809002,6.517000,6.851000
8,8852,8852,6294943,896051,896377,905674,905774,9.297000,9.623000
8,4873,4873,5309940,902051,902385,918959,919059,16.574000,16.908000
8,8501,8501,6135943,957051,957385,965304,965404,7.919000,8.253000
8,4802,4802,52c2942,976051,976385,985512,985612,9.127000,9.461000
8,6532,6532,5984942,995051,995385,1002748,1002848,7.363000,7.697000
8,3565,3565,4ded940,1014051,1014377,1036416,1036516,22.039000,22.365000
8,7435,7435,5d0b940,1077051,1077377,1093517,1093617,16.140000,16.466000
8,4540,4540,51bc940,1081051,1081377,1099019,1099119,17.642000,17.968000
8,6071,6071,57b7940,1093051,1093377,1110004,1110104,16.627000,16.953000
8,3961,3961,4f79942,1107051,1107385,1123278,1123378,15.893000,16.227000
8,7631,7631,5dcf943,1123051,1123377,1144880,1144980,21.503000,21.829000
8,6688,6688,5a20942,1163051,1163377,1170747,1170847,7.370000,7.696000
8,8279,8279,6057941,1182051,1182385,1194775,1194875,12.390000,12.724000
8,8956,8956,62fc943,1203051,1203385,1215910,1216010,12.525000,12.859000
8,8975,8975,630f940,1267051,1267385,1275576,1275676,8.191000,8.525000
8,5551,5551,55af940,1438051,1438377,1453535,1453635,15.158000,15.484000
8,6774,6774,5a76940,1456051,1456377,1467320,1467420,10.943000,11.269000
8,8744,8744,6228942,1571051,1571385,1595669,1595769,24.284000,24.618000
8,8014,8014,5f4e940,1593051,1593385,1602456,1602556,9.071000,9.405000
8,9274,9274,643a943,1594051,1594377,1608005,1608105,13.628000,13.954000
8,6424,6424,5918943,1614051,1614377,1629075,1629175,14.698000,15.024000
8,5577,5577,55c9942,1635051,1635385,1648983,1649083,13.598000,13.932000
8,9908,9908,66b4941,1664051,1664385,1673520,1673620,9.135000,9.469000
8,8565,8565,6175940,1893051,1893377,1898949,1899049,5.572000,5.898000
8,9206,9206,63f6940,1921051,1921385,1940026,1940126,18.641000,18.975000
8,8978,8978,6312940,2140881,2141215,2150291,2150391,9.076000,9.410000
9,315,315,413b940,35051,35377,50469,50569,15.092000,15.418000
9,520,520,4208941,81697,82031,88448,88548,6.417000,6.751000
9,1751,1751,46d7941,96051,96385,109055,109155,12.670000,13.004000
9,1254,1254,44e6943,183051,183385,194279,194379,10.894000,11.228000
9,846,846,434e942,233051,233377,242564,242664,9.187000,9.513000
9,1996,1996,47cc942,302051,302385,315136,315236,12.751000,13.085000
9,998,998,43e6943,349051,349377,362072,362172,12.695000,13.021000
9,2170,2170,487a943,477051,477377,488192,488292,10.815000,11.141000
9,3798,3798,4ed6943,556051,556377,570768,570868,14.391000,14.717000
9,2318,2318,490e940,562051,562377,576277,576377,13.900000,14.226000
9,5887,5887,56ff942,624051,624385,637102,637202,12.717000,13.051000
9,5733,5733,5665943,679051,679385,685077,685177,5.692000,6.026000
