port,pkt_seq,original_event_id,tail_flit,head_inject_req_ps,head_ingress_ack_ps,tail_egress_req_ps,tail_capture_ps,per_dest_latency_ns,tmax_component_ns
0,131,131,4083941,24051,24385,32857,32957,8.472000,8.806000
0,199,199,40c7942,20051,20385,38574,38674,18.189000,18.523000
0,72,72,4048941,53051,53385,70023,70123,16.638000,16.972000
0,660,660,4294940,61028,61354,76182,76282,14.828000,15.154000
0,121,121,4079942,72051,72385,94099,94199,21.714000,22.048000
0,162,162,40a2943,118051,118377,132325,132425,13.948000,14.274000
0,1484,1484,45cc942,179051,179385,187759,187859,8.374000,8.708000
0,460,460,41cc941,186051,186377,200270,200370,13.893000,14.219000
0,484,484,41e4940,214051,214377,235151,235251,20.774000,21.100000
0,2816,2816,4b00941,256041,256375,264728,264828,8.353000,8.687000
0,2745,2745,4ab9942,281051,281385,291936,292036,10.551000,10.885000
0,1571,1571,4623941,405022,405356,428880,428980,23.524000,23.858000
0,4824,4824,52d8940,442051,442377,452420,452520,10.043000,10.369000
0,1976,1976,47b8941,448107,448441,456815,456915,8.374000,8.708000
0,2290,2290,48f2942,442051,442377,461513,461613,19.136000,19.462000
0,2907,2907,4b5b942,542963,543289,558562,558662,15.273000,15.599000
0,3348,3348,4d14940,555034,555368,565173,565273,9.805000,10.139000
0,1648,1648,4670940,559051,559377,584048,584148,24.671000,24.997000
0,4030,4030,4fbe942,585051,585385,606162,606262,20.777000,21.111000
0,1793,1793,4701940,600998,601332,611967,612067,10.635000,10.969000
0,2303,2303,48ff941,596051,596385,623541,623641,27.156000,27.490000
0,3516,3516,4dbc943,599051,599377,642206,642306,42.829000,43.155000
0,4462,4462,516e942,657051,657377,665320,665420,7.943000,8.269000
0,3493,3493,4da5942,688051,688385,712552,712652,24.167000,24.501000
0,4553,4553,51c9942,742051,742385,750939,751039,8.554000,8.888000
0,3386,3386,4d3a942,745051,745377,755495,755595,10.118000,10.444000
0,4610,4610,5202943,793051,793377,819852,819952,26.475000,26.801000
0,5302,5302,54b6943,840051,840377,848876,848976,8.499000,8.825000
0,2919,2919,4b67941,862051,862377,900071,900171,37.694000,38.020000
0,3384,3384,4d38943,906051,906385,912704,912804,6.319000,6.653000
0,7399,7399,5ce7941,912063,912389,917458,917558,5.069000,5.395000
0,4052,4052,4fd4940,934051,934385,942916,943016,8.531000,8.865000
0,5210,5210,545a940,950051,950377,956550,956650,6.173000,6.499000
0,4686,4686,524e942,979055,979381,1003157,1003257,23.776000,24.102000
0,5320,5320,54c8942,1051993,1052319,1064576,1064676,12.257000,12.583000
0,6813,6813,5a9d942,1076051,1076377,1082666,1082766,6.289000,6.615000
