group,case_name,injected_packets,delivered_packets,injected_flits,delivered_flits,missing_expected_flits,unexpected_flits,timeout_hit,warmup_original_events,measurement_original_events,measurement_start_ps,measurement_end_ps,measurement_offered_flits,measurement_delivered_flits,measurement_delivered_copies,measurement_backlog_flits,offered_mflit_port_s,delivered_mflit_port_s,flit_lat_mean_ns,flit_lat_p50_ns,flit_lat_max_ns,flit_lat_p95_ns,flit_lat_p99_ns,offer_to_tail_mean_ns,offer_to_tail_p50_ns,offer_to_tail_max_ns,offer_to_tail_p95_ns,offer_to_tail_p99_ns,delivered_throughput,avg_packet_latency_ns,max_packet_latency_ns,p95_latency_ns,p99_latency_ns,pass_fail
TOPO-UR,TOPO-UR_n64_s202701_m420_FM64_top0,11000,7629,55000,55000,0,0,0,1000,10000,91001,2676001,50000,38167,7629,11432,302.224371,230.699952,530.270030,404.300000,1739.179000,1313.400000,1550.900000,531.629019,405.900000,1739.179000,1313.300000,1551.300000,230.699952,531.629019,1739.179000,1313.300000,1551.300000,PASS
