group,case_name,injected_packets,delivered_packets,injected_flits,delivered_flits,missing_expected_flits,unexpected_flits,timeout_hit,warmup_original_events,measurement_original_events,measurement_start_ps,measurement_end_ps,measurement_offered_flits,measurement_delivered_flits,measurement_delivered_copies,measurement_backlog_flits,offered_mflit_port_s,delivered_mflit_port_s,flit_lat_mean_ns,flit_lat_p50_ns,flit_lat_max_ns,flit_lat_p95_ns,flit_lat_p99_ns,offer_to_tail_mean_ns,offer_to_tail_p50_ns,offer_to_tail_max_ns,offer_to_tail_p95_ns,offer_to_tail_p99_ns,delivered_throughput,avg_packet_latency_ns,max_packet_latency_ns,p95_latency_ns,p99_latency_ns,pass_fail
TOPO-UR,TOPO-UR_n64_s202701_m360_FM64_top0,11000,8958,55000,55000,0,0,0,1000,10000,119001,3048001,50000,44803,8958,4963,266.729259,239.005420,430.289767,256.400000,1637.157000,1223.900000,1433.200000,431.838520,257.900000,1637.157000,1226.100000,1434.200000,239.005420,431.838520,1637.157000,1226.100000,1434.200000,PASS
